#{"t_start": 1737602022.2544594, "env_id": "None"}
r,l,t
-102.684482,500,5832.849762
-65.665628,500,5885.487808
-57.658803,500,5938.202803
-71.617618,500,5990.884814
-132.929577,500,6043.520584
-118.017952,500,6096.521365
688.493561,93,6106.333746
680.201617,134,6120.48011
692.375154,55,6126.554106
-102.425826,500,6179.616723
686.086127,207,6201.833634
-86.481434,500,6258.722558
677.208923,99,6269.997029
-45.098515,500,6323.396621
672.106235,218,6346.782066
-125.732147,500,6399.476882
-63.187194,500,6452.596734
693.100902,49,6458.039269
-76.534505,500,6510.971766
683.013374,125,6523.934722
693.025844,36,6527.691784
687.309787,142,6542.751402
-80.770363,500,6595.459629
-82.587852,500,6648.241825
665.870303,248,6674.450797
671.180957,351,6711.510264
-79.123409,500,6764.395427
-77.874193,500,6817.236383
696.601945,17,6818.996904
697.298686,10,6820.098129
-66.450047,500,6873.002334
-105.345908,500,6925.906523
-127.15502,500,6978.917307
667.801093,363,7017.098751
692.939706,35,7020.786925
-97.479711,500,7073.587078
-39.761841,500,7126.685989
681.481812,153,7142.631326
677.409101,140,7157.422799
692.335322,79,7165.926953
-71.259551,500,7218.988465
-108.124889,500,7272.116917
666.193324,218,7295.407875
664.067908,267,7323.803591
-82.913501,500,7377.191631
675.162841,354,7415.413663
694.687382,70,7422.742237
688.080993,106,7434.317356
-59.928919,500,7487.447877
650.885371,457,7535.810395
-81.882005,500,7589.432804
-64.762307,500,7646.32436
-112.606712,500,7704.361859
-64.341309,500,7762.624428
657.895739,413,7810.565314
-135.742984,500,7868.949825
647.826294,263,7897.055713
-94.675776,500,7949.915849
-65.031224,500,8006.670827
696.362191,15,8008.42111
-89.217973,500,8066.376005
-92.229294,500,8123.745106
-94.264307,500,8181.000435
664.597315,255,8210.385827
696.307632,46,8215.735111
626.571241,337,8255.093831
688.646149,69,8263.113614
-111.405901,500,8321.043643
-128.173528,500,8378.627403
-117.778566,500,8435.58644
684.915908,130,8450.543987
678.667472,124,8464.916763
-90.658939,500,8523.035658
-117.266122,500,8580.253521
-137.991718,500,8637.582213
-67.96465,500,8694.629992
661.413337,252,8723.954344
-91.604016,500,8777.679831
-337.528911,255,8804.703796
694.798751,32,8808.128709
-96.788634,500,8861.182839
-346.857147,348,8897.717737
-100.53045,500,8950.655057
630.756914,336,8986.094028
-109.839386,500,9039.163945
-319.341171,111,9050.727748
639.74943,406,9093.574242
667.63918,194,9114.113825
684.300929,88,9123.487552
-94.48382,500,9176.165022
648.173415,307,9208.986889
640.657563,437,9255.475026
-73.856766,500,9308.130557
693.592314,48,9313.282805
671.768162,213,9335.927369
693.834869,47,9340.961329
-56.911353,500,9393.735053
-64.613728,500,9446.819766
-63.674694,500,9499.61771
679.237275,174,9517.851595
-66.087088,500,9570.99278
672.524044,198,9592.203373
-57.308649,500,9644.975286
-91.102148,500,9697.470331
-96.436696,500,9749.683004
694.130825,37,9753.65612
680.597195,210,9775.627779
-76.092885,500,9827.649728
-82.586581,500,9881.064407
-53.955157,500,9934.04028
-40.060382,500,9987.037533
-65.981379,500,10039.982534
-59.562369,500,10092.916356
-54.162193,500,10145.381792
658.140848,478,10195.808369
686.175203,107,10207.058275
-98.484428,500,10259.835424
685.114422,260,10288.370905
672.985849,357,10326.083731
-58.23734,500,10378.48437
677.938695,334,10413.953414
-83.341218,500,10466.832971
698.230648,24,10469.435121
699.921399,2,10469.644704
692.908672,131,10483.575949
-48.016435,500,10536.681328
693.925444,56,10542.764251
-88.81135,500,10595.703791
-111.125738,500,10647.974287
-104.927601,500,10701.101385
679.095701,143,10716.414415
673.295,282,10746.51441
668.462252,263,10774.450343
-57.225109,500,10827.223475
-58.312707,500,10879.399629
690.159664,69,10886.722325
-49.217573,500,10939.59043
681.526683,141,10954.705161
694.748817,51,10960.194556
-54.469837,500,11013.148645
673.302617,327,11048.441991
-52.238292,500,11102.303392
691.539301,82,11111.26122
665.373358,474,11161.82637
683.8612,148,11177.468529
695.542353,66,11184.616816
695.58627,41,11188.821705
675.477003,249,11215.715432
699.069852,7,11216.468345
691.570753,61,11222.937715
697.276935,25,11225.678484
693.298156,34,11229.271418
-50.668825,500,11282.837828
-89.719611,500,11335.606725
-73.650728,500,11389.223004
-50.758156,500,11442.451468
679.67619,219,11466.090281
