#{"t_start": 1739789484.652424, "env_id": "None"}
r,l,t
473.422613,70,1901.79932
486.92494,45,1902.693898
-283.074005,700,1916.179103
-207.679225,700,1930.185616
-274.224789,700,1943.193459
-296.182637,700,1956.428339
-316.363125,700,1969.799816
-245.982421,700,1983.059306
-335.46801,700,1996.465024
-222.509841,700,2009.855236
-231.154808,700,2023.123198
-309.110579,700,2036.68761
391.002393,433,2044.953602
-301.849486,700,2058.299619
-185.317031,700,2071.601865
475.226094,77,2073.092755
-337.984664,700,2086.402425
-209.279077,700,2099.888658
413.846633,298,2105.613178
-294.722485,700,2118.767913
-281.583629,700,2132.121763
-175.043185,700,2145.37715
-294.160934,700,2158.804978
-305.576242,700,2172.153698
-179.441525,700,2185.170083
-272.287283,700,2198.89987
-332.135308,700,2212.511504
-283.431202,700,2226.17973
-255.642099,700,2239.589695
-216.071591,700,2253.127356
-326.125723,700,2266.281594
-256.049255,700,2279.53426
-260.965442,700,2292.624669
-243.393979,700,2305.841437
-263.713794,700,2319.242509
-256.560947,700,2332.319691
-238.426835,700,2345.847292
-287.408465,700,2359.530316
342.989551,458,2368.424985
-223.888766,700,2382.087142
-248.404402,700,2395.576718
-254.570993,700,2409.05383
484.955807,56,2410.080906
423.454562,165,2413.353621
430.724381,157,2416.393082
-273.36529,700,2429.349919
-214.853039,700,2442.909769
-246.413919,700,2456.563497
451.133131,214,2460.601796
-285.173796,700,2474.104378
484.496048,44,2474.983686
-226.339811,700,2488.509756
-174.556561,700,2501.732684
496.946036,11,2501.954545
-214.445529,700,2515.689384
-246.245675,700,2529.175093
-213.705845,700,2542.515436
-342.102498,700,2556.178791
-341.323107,700,2569.505801
-258.9592,700,2583.070949
-251.888254,700,2596.206249
-175.865961,700,2609.397178
-216.460676,700,2622.582381
-237.202878,700,2636.072443
-217.743679,700,2649.150065
-226.719699,700,2662.116404
467.792474,81,2663.931384
-177.888617,700,2677.16837
494.685306,18,2677.528554
-281.957247,700,2691.296552
-307.124297,700,2704.761782
-227.657978,700,2718.302783
-174.133149,700,2731.571948
431.164423,310,2737.517009
-198.470756,700,2750.77862
-242.080893,700,2764.143758
-329.837989,700,2777.176545
-256.042005,700,2790.106392
-250.157307,700,2803.636436
-243.70765,700,2816.658575
-292.023488,700,2829.673562
-233.035625,700,2842.703421
-308.132807,700,2856.321964
-344.990325,700,2870.128709
-256.062137,700,2884.163809
-235.06057,700,2897.549679
-257.6205,700,2910.820202
-191.733688,700,2924.303458
-264.744529,700,2937.946665
-288.746079,700,2951.591795
-248.228899,700,2965.120201
-290.916201,700,2978.262033
-220.151782,700,2991.969948
-308.495341,700,3005.210252
-264.800505,700,3018.617656
-183.395842,700,3031.933981
-237.295508,700,3045.689403
-245.258877,700,3059.385422
-181.001474,700,3073.10875
-309.623655,700,3086.886209
-239.527824,700,3100.894224
-202.644496,700,3114.854987
391.98806,419,3123.066151
464.798192,149,3125.922849
-228.551417,700,3139.679986
-229.277933,700,3153.272489
497.876397,11,3153.483921
-284.908405,700,3167.132391
-227.293792,700,3180.67767
-191.225521,700,3194.039589
-288.835872,700,3207.86973
-248.920636,700,3221.238535
-237.086279,700,3234.930268
-220.103234,700,3248.191404
-265.000428,700,3261.666093
-295.636334,700,3275.524602
-259.365101,700,3289.184661
-286.436713,700,3302.796905
465.408827,117,3305.084977
-246.129335,700,3318.384285
-233.083591,700,3332.190009
469.270205,133,3334.811698
-185.338518,700,3348.678191
-289.135621,700,3362.564203
-287.758281,700,3375.807092
-209.388665,700,3389.814215
-204.345397,700,3403.449014
-195.357052,700,3417.155463
-266.352032,700,3430.56836
-228.230225,700,3444.35687
-291.527973,700,3458.034737
-263.293864,700,3471.955819
-262.098624,700,3485.696691
-255.669164,700,3499.246317
-339.776985,700,3512.972076
-242.625793,700,3526.65933
-223.586708,700,3540.4563
-280.06011,700,3554.305583
-250.650443,700,3568.125639
-323.604918,700,3581.651186
-318.381864,700,3595.342972
-182.025634,700,3608.904454
-295.305413,700,3622.645617
-290.612581,700,3636.575891
-232.366403,700,3650.588813
-231.491154,700,3664.073495
-207.708809,700,3677.898215
-292.391277,700,3691.56074
499.678917,2,3691.599625
-276.289923,700,3705.265563
-199.238475,700,3719.19657
-187.304265,700,3732.991858
-218.759544,700,3746.057981
-230.182078,700,3759.836442
-245.329009,700,3773.602279
-207.285172,700,3787.161998
-190.36389,700,3800.893502
484.283528,75,3802.371793
-332.955009,700,3816.146164
482.303808,89,3817.909489
491.747045,38,3818.663426
-184.701344,700,3832.376149
-246.505374,700,3846.188698
-239.701985,700,3859.67364
487.434999,41,3860.482008
494.773084,26,3860.985605
-269.016514,700,3875.066288
-333.701258,700,3888.666806
-257.561724,700,3902.287008
-228.235162,700,3916.063436
-200.721119,700,3929.744429
-203.470326,700,3942.730116
-236.400858,700,3956.489345
-259.910191,700,3969.567286
-307.096226,700,3983.194255
-245.459069,700,3996.221614
-231.008491,700,4009.174841
-161.732148,700,4022.809656
-259.505307,700,4036.728155
-217.082279,700,4049.879889
-257.918019,700,4063.337895
-269.500813,700,4076.81991
-190.745357,700,4090.327997
-290.45944,700,4103.328489
-206.709962,700,4117.061908
-213.962198,700,4130.753543
-319.219416,700,4144.459794
-283.440262,700,4158.140865
-191.081871,700,4171.850811
-200.47018,700,4185.629326
-272.180635,700,4199.387951
-304.743296,700,4212.299925
-280.346193,700,4225.882
-200.313541,700,4239.280401
-255.917135,700,4252.18579
-256.93323,700,4266.050491
-185.212125,700,4279.80783
-222.204107,700,4293.116364
494.014565,25,4293.60803
-216.728157,700,4306.776827
-195.324313,700,4320.368733
-212.706123,700,4334.060909
-216.892421,700,4347.903075
-218.632737,700,4361.501425
-147.838536,700,4375.336896
-154.106854,700,4389.108928
-254.147312,700,4402.898491
-233.070039,700,4416.213233
-326.513976,700,4429.868776
-173.763274,700,4443.568732
-231.199139,700,4457.029078
496.522846,17,4457.364331
-318.644734,700,4471.218605
-189.213929,700,4484.896461
-290.526494,700,4498.650606
-216.859443,700,4512.653817
-173.375692,700,4526.414982
-282.629557,700,4540.275194
-176.578609,700,4554.113455
-295.66594,700,4567.154266
-222.025651,700,4581.090024
369.073003,515,4591.401934
445.350888,214,4595.619584
-260.886682,700,4609.235995
477.210877,98,4611.150139
-284.53265,700,4625.013965
-258.23496,700,4638.066691
499.599044,4,4638.145365
489.808823,42,4638.963527
-310.972227,700,4652.655903
-245.361016,700,4666.370291
-214.072843,700,4679.914276
-178.487123,700,4693.61217
-320.091453,700,4707.178773
-342.761334,700,4720.318771
-215.326771,700,4733.611216
478.489085,75,4735.095723
-283.857605,700,4748.516797
-158.079582,700,4762.196119
-221.204369,700,4775.87839
-195.613942,700,4789.097312
-310.601269,700,4802.902108
-195.296452,700,4816.669294
-158.967967,700,4829.995689
-198.145677,700,4843.504232
-306.409915,700,4857.378183
-161.297309,700,4871.100696
-166.535715,700,4884.698502
-192.594211,700,4897.906878
-324.230565,700,4911.250581
-274.584388,700,4924.963755
-313.733684,700,4938.378868
-307.865935,700,4952.09872
-200.377669,700,4965.813483
-256.843266,700,4979.701079
-254.264299,700,4993.225636
488.705808,44,4994.099949
-289.583112,700,5008.011032
-184.191194,700,5021.751586
488.985945,42,5022.55257
-166.819283,700,5035.720868
-186.468215,700,5049.264589
-184.980292,700,5062.916574
-293.858822,700,5076.081368
-318.949148,700,5089.052426
-201.76557,700,5102.210501
-288.84892,700,5115.683466
-163.193931,700,5129.608604
-175.451085,700,5143.148988
-202.797101,700,5156.828907
-198.379714,700,5169.934944
-249.795274,700,5183.669947
-270.599725,700,5197.46506
-261.520387,700,5210.40483
-179.03585,700,5224.351987
-301.599675,700,5237.959544
-179.781317,700,5251.484733
-241.708286,700,5265.23603
-184.428104,700,5279.007514
-269.256159,700,5292.657988
499.080844,4,5292.7449
-296.093641,700,5306.609325
-149.030885,700,5320.092325
-230.642346,700,5333.757832
-210.3858,700,5347.534662
-301.692225,700,5361.063945
-201.741524,700,5374.715654
-189.800528,700,5388.451532
-307.850601,700,5401.991365
-239.360225,700,5415.489965
-188.318587,700,5428.797598
-304.08098,700,5441.810006
488.317879,49,5442.782596
-173.622375,700,5456.34147
-221.74557,700,5469.289662
-181.766905,700,5482.756365
-317.06796,700,5495.875774
-293.383614,700,5509.402503
-174.080781,700,5523.055861
479.517079,88,5524.778871
498.151712,8,5524.941902
-152.935352,700,5538.635141
-201.581183,700,5552.365958
-196.715763,700,5566.094805
-242.761991,700,5579.230648
470.942465,125,5581.679919
-257.065178,700,5595.309617
-238.425801,700,5608.929507
-172.606549,700,5622.750803
-247.089525,700,5636.245299
-191.507951,700,5649.901022
-201.416072,700,5663.4598
-227.535176,700,5677.083497
471.537478,119,5679.411902
-187.0275,700,5693.128216
-215.931329,700,5706.614088
-280.924521,700,5720.68005
-262.034488,700,5734.15931
-171.138989,700,5747.607024
-257.18011,700,5761.271489
-229.65376,700,5774.121807
-332.282209,700,5787.71156
-237.800285,700,5800.730025
-236.284161,700,5814.609083
-311.978482,700,5827.743402
-218.410295,700,5841.211103
-290.300452,700,5854.686725
-332.989463,700,5867.434584
