#{"t_start": 1739428443.0292413, "env_id": "None"}
r,l,t
-204.281764,8,47.088205
-206.2304,8,47.232935
-204.282758,9,47.381841
-207.594966,11,47.573637
-204.239957,10,47.750949
-204.557695,12,47.950238
-205.181652,8,48.091333
-203.595992,9,48.24689
-205.245481,10,48.419887
25.544346,7,48.552229
-205.4003,8,48.690813
-204.502312,8,48.834671
-210.372425,13,49.053382
-205.531954,10,49.228309
-203.6937,8,49.374944
-205.105376,9,49.532058
27.199424,6,49.64684
-205.906124,15,49.918059
-205.865003,11,50.101438
-208.270676,8,50.240613
-206.343333,14,50.483672
-174.640454,10,50.660305
-206.534894,13,50.875088
-203.473327,10,51.051262
-203.20147,8,51.203576
-206.648089,8,51.345613
-207.669189,8,51.489178
-203.910162,8,51.631675
29.317467,2,51.683349
-208.867977,9,51.842085
-206.39018,8,51.984031
27.41939,7,52.114273
-205.391945,8,52.253706
-204.795444,9,52.406689
-203.143269,8,52.548053
-204.725739,11,52.730502
-208.046517,8,52.872076
28.713845,4,52.955694
-203.677862,8,53.104953
-203.425214,8,53.251855
-209.112784,10,53.427747
-204.641392,10,53.60272
-208.829166,11,53.789455
-206.180069,10,53.966856
-205.523385,9,54.123903
-203.245832,8,54.264336
27.503133,6,54.380704
-203.430889,8,54.523829
-203.369915,10,54.697046
-202.539041,9,54.848952
-209.989284,17,55.147637
-204.139668,9,55.309959
26.447746,6,55.426418
-203.882563,8,55.569239
-208.435981,12,55.776996
-202.919939,8,55.920137
24.486457,9,56.084208
24.629202,10,56.265819
-204.16165,9,56.42257
-204.10465,8,56.563737
-214.745009,31,57.097231
-205.019299,9,57.260064
-202.512124,8,57.408881
-205.152481,15,57.65956
-206.788965,8,57.804805
-208.620894,15,58.053798
-203.203449,9,58.212671
-206.513477,8,58.352517
-204.11479,8,58.538349
-209.289533,13,58.753742
-206.431626,9,58.910857
-204.169733,10,59.093226
-205.383503,10,59.27222
-210.667758,11,59.455112
-204.530666,9,59.660381
-206.715774,9,59.818447
-202.804625,8,59.962646
-206.718852,8,60.100606
-203.393529,9,60.253797
-209.370562,10,60.42127
-207.721643,9,60.572292
-205.813115,9,60.726904
-205.480587,12,60.929623
-209.618261,10,61.098642
-205.905791,11,61.292113
-204.111711,10,61.46388
-204.372988,11,61.646265
-206.357793,11,61.838639
-210.218926,10,62.013008
-204.284433,10,62.18391
-203.187978,9,62.337639
27.204139,7,62.473089
-209.481135,17,62.812715
-202.804197,8,62.956847
-205.555297,10,63.123687
-205.811533,8,63.264936
29.466666,2,63.316826
-203.617854,8,63.46665
-204.66328,11,63.654825
-205.768755,13,63.882121
-209.057041,10,64.055605
-203.034401,10,64.227705
26.864611,8,64.382014
-205.024169,8,64.52405
-204.927625,8,64.668958
-206.908651,10,64.851518
-207.291954,11,65.043812
-207.862184,11,65.237891
-205.437919,8,65.377717
-206.879296,12,65.601108
-204.674301,11,65.836246
26.132778,10,66.027749
-206.738844,13,66.252708
-203.892382,8,66.397103
-206.435913,10,66.571744
-205.40759,12,66.780015
-204.978505,12,66.980492
-208.466421,12,67.179165
-202.902265,9,67.340395
-204.958942,9,67.494654
-204.953384,8,67.633405
-204.025881,9,67.786016
-204.579046,9,67.93775
-206.314451,12,68.137676
-203.391496,8,68.277939
-204.919315,8,68.423129
-204.59582,8,68.565491
-203.537653,9,68.716973
-205.940756,8,68.85978
-175.249152,8,69.002464
-208.30495,9,69.159063
-204.654656,9,69.320052
-205.682623,8,69.459479
-206.818235,10,69.679434
21.063851,13,69.987883
-209.066222,11,70.224601
-206.729084,10,70.442715
-217.041156,32,70.970671
