#{"t_start": 1740625521.0664496, "env_id": "None"}
r,l,t
7.656656,107,71.10178
5.006944,259,71.6068
9.817127,14,71.633159
8.650438,71,71.769138
8.243449,95,72.044514
8.504168,82,72.20007
9.786094,16,72.232329
9.262299,31,72.292805
6.979861,142,72.56107
9.110291,40,72.637895
8.562472,103,72.83177
7.74368,101,73.024046
4.708754,179,73.359204
7.72675,124,73.594389
9.659027,16,73.625407
5.763028,199,73.999176
8.195283,96,74.183723
1.466406,461,75.052839
9.797355,10,75.072646
-50.068634,3,75.079391
-50.912169,18,75.126992
6.7253,157,75.440997
5.424266,206,75.823888
7.21653,150,76.204758
9.117572,42,76.284101
6.927951,167,76.602241
6.218712,221,77.093134
6.137567,219,77.518062
8.287387,103,77.722974
9.616002,20,77.775584
8.88235,52,77.879373
5.289508,237,78.322659
8.377222,62,78.445672
9.649663,21,78.487864
9.250695,39,78.562917
9.873129,10,78.581997
-51.688917,57,78.692165
8.601831,63,78.827569
7.864247,72,78.965278
-50.972864,40,79.043162
8.484239,89,79.22339
8.833054,50,79.325112
4.843819,259,79.829924
9.184936,41,79.909694
6.300988,206,80.40922
8.957501,49,80.504142
8.680891,53,80.608957
9.274241,40,80.686916
9.655829,15,80.717189
7.699969,116,80.942852
7.129782,101,81.137536
8.385647,63,81.261987
9.170224,41,81.341304
6.742888,117,81.571065
7.474333,132,81.827896
9.022533,70,81.962609
-50.413805,11,81.98587
8.592028,62,82.120276
-53.124969,103,82.32201
8.712813,60,82.451278
8.379634,79,82.604907
9.456731,42,82.687553
7.818287,121,82.926791
-17.54446,1000,84.945433
9.779393,14,84.972769
6.901025,154,85.272071
9.983906,3,85.279202
9.16239,53,85.383248
8.922073,57,85.493957
4.335466,256,85.991862
-50.803705,13,86.01711
8.526303,63,86.153146
8.409338,70,86.289558
-51.721175,32,86.353682
-50.394828,18,86.402455
-52.080777,85,86.578863
8.639994,60,86.708809
7.654616,88,86.876965
9.22175,48,86.990087
8.919826,34,87.05636
8.911383,43,87.140582
7.164619,211,87.545314
8.695857,67,87.677329
4.765887,316,88.382195
8.957044,57,88.493988
7.707473,74,88.636901
9.746774,15,88.665873
8.94024,35,88.735895
4.632013,241,89.19826
7.100364,170,89.525108
8.50551,57,89.636919
9.382385,29,89.693132
6.993112,168,90.019091
1.243244,470,90.926354
7.777191,75,91.071536
3.996318,320,91.703705
8.646439,45,91.793567
7.570589,86,91.959795
7.037131,161,92.272733
6.981699,158,92.719573
7.936206,99,92.909904
9.585964,14,92.938754
9.597788,26,92.989101
8.430071,68,93.121007
7.297367,144,93.400639
9.156224,38,93.475171
4.178958,377,94.215831
-50.590152,34,94.281486
8.494079,87,94.464025
4.539793,278,95.015282
9.918492,6,95.027079
7.137087,129,95.281054
7.733965,54,95.384893
9.939153,5,95.395891
8.732273,36,95.465389
-51.60697,31,95.526062
8.082432,91,95.724842
-50.703599,25,95.775351
-50.839395,16,95.819901
8.908912,50,95.928775
8.982715,49,96.022732
8.090741,135,96.281934
8.008448,125,96.523197
9.60407,20,96.657444
-50.259858,11,96.680754
-50.405232,19,96.730698
-50.907821,17,96.776829
-1.956876,719,98.195287
7.949714,96,98.379207
8.313785,105,98.578502
-17.406205,1000,100.52528
7.805177,102,100.814411
8.616205,72,100.950161
1.03292,505,101.911952
7.759019,148,102.192475
9.360336,42,102.257744
5.196777,204,102.665076
5.54893,205,103.050981
9.328141,36,103.119153
8.67831,46,103.209837
8.828565,58,103.321725
9.042588,55,103.427985
4.338705,290,103.987179
8.410304,66,104.110821
-50.921015,50,104.204824
-50.731478,17,104.250748
5.389814,185,104.619495
9.205031,39,104.694704
8.401301,82,104.947314
6.871356,87,105.115758
-58.225125,307,105.701604
9.996097,1,105.716729
7.870708,106,105.91592
9.522391,31,105.975574
8.566447,71,106.111789
7.375805,59,106.224271
-51.525521,24,106.271663
-50.94035,19,106.32222
-50.888305,20,106.372725
7.274732,147,106.673228
5.062525,252,107.15544
8.36496,102,107.349867
9.441197,40,107.426931
9.448512,38,107.500446
9.197608,50,107.598204
-50.581567,21,107.639019
8.552944,67,107.779292
9.598962,27,107.828598
7.880676,125,108.070011
9.584192,25,108.11844
9.751526,14,108.145679
9.067085,40,108.221233
7.216592,148,108.502177
7.963384,68,108.630736
9.675191,18,108.664582
5.457385,288,109.310939
8.599396,70,109.443037
