#{"t_start": 1740972333.1995115, "env_id": "None"}
r,l,t
-66.044572,162,6.20269
-185.630483,667,27.970886
-71.020195,231,33.216799
-67.203143,102,33.404971
-45.277039,700,34.57286
-55.090101,73,34.697122
-158.538747,669,236.001792
-87.988533,700,237.129254
-93.594018,226,237.486882
-134.683001,700,238.741601
-57.051233,35,238.79344
-134.599746,684,239.97736
-121.428208,317,240.541865
-122.32431,700,241.738765
-68.254725,81,241.865587
-110.778551,477,242.689117
-122.040558,700,243.808495
-69.679515,150,244.040289
-78.440135,166,244.311166
-80.472879,229,244.692584
-72.448729,134,244.966754
-154.779468,588,246.060121
-119.935141,700,247.1964
-106.140347,299,247.709457
-135.358014,620,248.729608
-84.192396,303,249.305507
-176.522911,555,250.18405
-78.134854,280,250.615521
-68.763953,285,251.08574
-175.833614,635,252.033464
-148.580072,700,253.178306
-128.174619,422,253.789659
-174.062412,545,254.587542
-186.608464,672,255.665905
-128.974744,700,256.760111
-128.97367,484,257.565325
-114.663891,700,258.755324
-145.741345,700,259.831715
-119.461943,356,260.381314
-95.161356,700,261.467391
-77.497994,187,261.754607
-61.122753,96,261.917141
-110.067499,700,263.117206
-79.107594,133,263.326285
-149.571026,565,264.206966
-65.177701,235,264.588115
-63.271697,148,264.829986
-69.600924,228,265.194378
-95.11713,700,266.37326
-53.988696,28,266.423454
-84.765569,462,267.15913
-131.418383,700,268.273152
-66.069528,102,268.436996
-83.756788,425,269.207316
-144.193669,433,269.904952
-126.333293,399,270.554515
-84.77585,700,271.628141
-131.655812,456,272.416353
-129.843606,528,273.252058
-151.717969,700,274.357791
-125.031194,376,274.960151
-105.632253,700,276.146312
-138.529282,361,276.697067
-130.639509,700,277.780655
-138.001514,700,278.923506
-94.982606,297,279.37515
-112.894335,700,280.450896
-162.968368,546,281.28392
-135.377946,700,282.451424
-107.428704,371,283.033081
-175.972244,615,284.008708
-116.682893,626,284.979029
-67.237317,700,286.132798
-149.341656,484,286.865129
-115.708274,700,287.975718
-79.104985,136,288.188864
-150.836296,700,289.368523
-119.758269,452,290.092998
-109.243087,700,291.149151
-140.99989,451,291.804846
-74.24557,700,292.686575
-116.865545,700,293.620207
-120.289679,350,294.061698
2.733019,60,294.158678
-99.210757,700,295.111712
-153.050178,700,295.996803
-120.98123,270,296.342675
-81.072755,700,297.321154
-154.593501,700,298.197512
-147.593419,700,299.0844
-121.920935,700,300.041436
-60.415984,139,300.21439
-101.689337,700,301.106678
-134.855196,700,301.979581
-128.139783,700,302.956684
-114.494813,700,303.832644
-85.888739,293,304.200777
-84.688473,700,305.188643
-146.643294,700,306.066261
-114.026863,319,306.461026
-91.321447,700,307.356543
-164.700793,700,308.31092
-117.366274,700,309.186743
-78.029074,158,309.386614
-98.72678,700,310.36562
-159.779531,700,311.248292
-72.300052,103,311.377311
-134.346549,700,312.2646
-160.511129,700,313.279111
-133.378785,700,314.161157
-60.809141,144,314.337914
-88.376573,700,315.235736
-118.957297,628,316.100639
-57.91004,135,316.284755
-63.736539,700,317.194552
-121.446172,432,317.737974
-91.848005,700,318.725041
-143.275414,700,319.613916
-109.131052,700,320.498539
-106.31764,700,321.447877
-146.721149,405,321.951138
-87.629154,700,322.830767
-117.70044,700,323.80571
-88.412526,700,324.696873
-130.31907,700,325.580479
-120.033947,700,326.539044
-111.68879,410,327.059229
-32.904604,700,327.956547
-92.035463,700,328.839041
-144.12823,500,329.5536
-116.696606,391,330.057171
-110.71987,399,330.573598
-104.021333,447,331.153745
-115.882585,700,332.123007
-56.775305,33,332.166726
-93.593604,700,333.061154
-96.853675,253,333.388337
-151.21959,635,334.204571
-111.847098,700,335.182135
-133.880735,700,336.060187
-146.038418,616,336.832202
-99.256543,700,337.815823
-175.724034,678,338.669876
-124.789197,700,339.603227
-149.687766,700,340.56591
-144.005978,700,341.454556
-135.054225,700,342.327549
-66.539397,141,342.586601
-105.674832,700,343.485254
-153.101885,700,344.362652
-56.108601,32,344.412185
-115.698697,700,345.390759
-125.959794,700,346.264843
-55.31615,42,346.318065
-116.418478,700,347.217987
-82.971153,700,348.174279
-117.544594,397,348.676572
-56.131891,700,349.567892
-120.339688,700,350.452982
-80.149612,208,350.835757
-109.784363,700,351.74687
-114.483679,700,352.63878
-58.074649,69,352.780088
-48.85811,700,353.774126
-117.784577,700,354.667009
-56.712093,45,354.72682
-63.119432,700,355.639815
-126.885603,700,356.605884
-93.855192,361,357.060302
-55.44521,700,357.955425
-85.045788,700,358.936151
-107.019963,413,359.464908
-78.859383,700,360.386186
-106.228848,456,360.965343
-124.515576,576,361.785295
-100.080466,700,362.684086
-121.503334,700,363.59878
-59.131677,50,363.666568
-124.715969,595,364.526829
-59.063503,700,365.448315
-162.021296,656,366.27566
-112.03996,700,367.257157
-126.374028,416,367.794408
-144.493038,677,368.721344
-94.711192,700,369.635206
-70.178724,123,369.864228
-78.147442,700,370.760093
-119.497847,700,371.648427
-142.293381,697,372.628443
-56.395709,700,373.538112
-112.839636,700,374.415361
-51.42885,8,374.427656
-63.572022,700,375.408514
-117.89472,700,376.3008
-62.143031,51,376.367549
-82.99877,700,377.267828
-85.09271,700,378.25005
-102.838346,320,378.657852
-82.334699,700,379.565459
-155.402487,700,380.470916
-50.585708,4,380.478062
-73.18791,700,381.467743
-151.192438,700,382.360983
-133.668994,362,382.821992
-104.43474,700,383.817417
-149.587429,600,384.576301
-131.684435,700,385.477757
-153.144602,700,386.44708
-82.000286,182,386.67636
-63.187078,700,387.574366
-125.337155,423,388.118961
-69.174713,700,389.108093
-83.989393,700,389.999743
-119.543746,425,390.543408
-44.591771,700,391.52212
-70.903274,700,392.399149
-104.341194,700,393.270479
-167.254743,571,393.98267
-60.669997,700,394.958692
-79.963975,700,395.836248
-91.832387,700,396.793761
-154.38989,504,397.428354
-90.095998,700,398.325034
-68.418601,94,398.451586
-118.055828,602,399.234698
-82.520885,700,400.211213
-102.543972,333,400.631509
-66.099817,700,401.524343
-116.812916,330,401.942831
-87.069102,345,402.471327
-63.530341,231,402.780746
-94.466562,479,403.4667
-66.91797,254,403.836826
-74.82954,235,404.157739
-71.790815,360,404.680406
-67.85032,271,405.12114
-57.150775,700,406.020082
-54.906639,700,406.937818
-109.80188,700,407.91746
-91.949563,311,408.31512
-111.067841,700,409.239629
-134.716027,499,409.881499
-52.339244,700,410.888974
-132.362871,700,411.796627
-145.264748,700,412.702756
-121.082918,700,413.687541
-59.413497,75,413.784145
-54.818786,700,414.70477
-80.593158,700,415.605594
-71.837864,700,416.582512
-108.032832,700,417.485348
-99.073348,321,417.897336
-76.165924,700,418.877756
-107.577193,700,419.764867
-56.851753,54,419.836591
-78.898401,700,420.754841
-88.13244,700,421.727313
-115.928872,700,422.627006
-119.94939,700,423.518256
-64.628864,700,424.477763
-93.036237,700,425.361327
-94.939379,700,426.264554
-132.274015,578,427.077907
-35.725077,700,427.99796
-63.983365,264,428.342946
-42.550175,700,429.261294
-64.89732,144,429.44452
-76.105886,700,430.453328
-83.740497,700,431.364782
-88.447969,545,432.071093
-67.636376,700,433.069542
-126.002737,700,433.964497
-123.281217,396,434.469123
-86.563389,700,435.452936
-123.712513,700,436.355916
-169.956245,619,437.14422
-46.39379,700,438.134159
-83.715486,700,439.026747
-53.506425,700,439.921135
-81.997006,700,440.903927
-76.547332,700,441.80619
-70.423766,700,442.709893
-45.929517,700,443.687034
-93.574007,700,444.587825
-95.438262,700,445.488481
-51.985744,700,446.466539
-50.506396,5,446.475112
-38.705186,700,447.401555
-56.662801,88,447.515149
-88.941138,700,448.439884
-47.63013,700,449.420089
-75.704003,700,450.31982
-62.567101,700,451.216621
-62.004491,700,452.19709
-53.48401,700,453.095562
-69.839465,700,453.985617
-63.690683,700,454.967138
-58.741702,700,455.866571
-92.128124,700,456.858557
-71.481746,700,457.759311
-89.186338,700,458.654734
-51.887121,700,459.642576
-65.083632,700,460.550653
-109.622124,700,461.455439
-88.479622,700,462.432813
-87.849499,700,463.331551
-57.4131,700,464.243145
-64.951255,700,465.218958
-56.510464,700,466.116857
-44.033197,700,467.018645
-49.957522,700,467.996572
-19.974176,473,468.613625
-45.828494,700,469.529067
-50.452035,700,470.504465
-62.193306,700,471.401219
-44.341422,700,472.310463
-54.09668,700,473.28883
-56.838746,700,474.191554
-64.534394,700,475.088721
-68.315478,700,476.061726
-45.828486,700,476.976585
-57.895955,700,477.868087
-48.213537,700,478.839063
-53.67799,700,479.741968
-62.676672,700,480.69148
-45.446893,700,481.665636
-39.180632,700,482.562093
-11.664153,241,482.876025
-44.140822,700,483.791825
-19.168963,395,484.376173
