#{"t_start": 1740668863.4589224, "env_id": "None"}
r,l,t
-60.679186,700,5.878175
-93.133403,308,6.252076
-51.71854,700,7.10276
-69.65824,330,7.504476
-63.799913,265,8.092859
1.451612,93,8.249499
-62.716069,280,8.615967
-52.661175,700,9.565145
-119.974979,653,10.37958
-47.900493,700,11.413831
-66.309086,172,11.62718
-44.169742,700,12.581934
-55.015635,146,12.762686
-12.276364,251,13.083804
-59.03774,198,13.403586
-79.676568,660,14.278308
-48.471658,700,15.209453
-64.559461,119,15.361385
-88.430991,589,16.201039
-69.124466,700,17.096091
-70.931504,164,17.2963
-67.284668,238,17.622943
-100.325486,427,18.206248
-102.692057,700,19.185844
-58.683438,70,19.278137
-46.90824,700,20.198622
-99.392836,629,20.964606
-106.018102,700,21.965966
-81.736823,211,22.236261
-65.830475,700,23.136254
-75.251969,700,24.038966
-86.885905,297,24.533309
-67.579482,700,25.42238
-97.559018,379,25.928207
-99.054307,600,26.710198
-92.037512,601,27.572782
-49.283916,700,28.503381
-56.05298,77,28.596903
-67.998969,700,29.525269
-130.710503,625,30.392647
-75.037876,428,30.935163
-95.202541,642,31.825589
-85.642638,700,32.84553
-101.514024,373,33.31701
-78.853657,700,34.236153
-88.933468,245,34.553568
-71.681715,700,35.55619
-71.643586,700,36.445506
-81.801114,700,37.331718
-60.751377,109,37.463706
-65.442414,269,37.810031
-88.930483,700,38.807099
-75.155132,204,39.064095
-117.55787,581,39.841303
-47.383676,700,40.863641
-51.119439,16,40.884295
-76.768352,700,41.807387
-111.196589,638,42.625435
-62.043335,700,43.649288
-51.703852,114,43.790874
-71.591602,700,44.715742
-48.907368,700,45.589883
-77.470751,205,45.847814
-83.663903,341,46.380169
-102.235625,442,47.000559
-87.299628,390,47.531401
-98.754538,367,48.008334
-108.660297,594,48.832482
-86.206258,420,49.469236
-125.130579,588,50.277331
-80.640926,700,51.201342
-62.077738,108,51.341121
-83.035471,700,52.315477
-54.92164,79,52.4285
-126.37127,695,53.357205
-62.611603,700,54.282042
-71.772148,293,54.689451
-81.669412,700,55.692727
-82.114713,345,56.120632
-78.840299,700,57.04976
-54.162301,65,57.14865
-123.493942,609,58.073061
-106.230702,577,58.816841
-121.254977,563,59.555184
-59.825699,114,59.714063
-82.000662,700,60.656357
-55.502719,121,60.806942
-72.058016,700,61.72993
-70.04641,326,62.13306
