#{"t_start": 1740994138.015424, "env_id": "None"}
r,l,t
-77.520742,400,159.608532
-50.875972,700,160.527133
-95.813001,556,161.192208
-103.881187,598,161.905515
-67.383856,700,162.830894
-94.349189,645,163.596967
-67.952771,700,164.42666
-67.822083,700,165.326126
-116.935643,519,165.937034
-72.96974,700,166.775414
-89.365326,549,167.422047
-58.2147,700,168.332849
-63.545621,700,169.171159
-120.767459,602,169.889565
-46.237759,700,170.83441
-69.929591,700,171.654436
-50.898368,700,172.499111
-53.118485,700,173.402715
-68.348752,147,173.578372
-51.184708,700,174.419899
-43.548942,700,175.322295
-75.917959,421,175.845111
-42.267251,700,176.688625
-84.335929,700,177.517394
-60.023469,700,178.428219
-77.790612,700,179.276024
-68.748273,124,179.420778
-47.804177,700,180.346032
-69.707152,700,181.185196
-51.608632,700,182.011833
-73.452322,349,182.424786
-60.655777,700,183.34811
-79.862065,401,183.828018
-105.639669,523,184.486351
-50.011689,700,185.40934
-40.186666,700,186.245469
-55.541033,119,186.389293
-41.009894,700,187.242596
-47.696056,700,188.158404
-61.823285,700,189.002875
-61.436969,96,189.12213
-73.110766,700,189.972926
-110.997859,580,190.756478
-47.553935,700,191.621645
-58.429953,700,192.471625
-92.796354,479,193.112443
-61.766458,700,193.958694
-88.589175,403,194.432412
-71.855205,700,195.273457
-60.596832,700,196.185835
-73.656452,365,196.618805
-56.857896,700,197.480145
-106.904882,696,198.392032
-55.894411,700,199.252062
-59.119163,700,200.078543
-102.738297,543,200.793441
-123.594023,667,201.602391
-62.925243,700,202.450233
-137.236922,653,203.301687
-69.94864,700,204.139022
-61.026909,700,204.982696
-100.248017,521,205.673196
-82.41359,700,206.570398
-63.486655,700,207.422653
-53.964119,28,207.458193
-77.621856,700,208.397221
-60.799987,700,209.21825
-63.10738,165,209.44556
-62.327828,700,210.294514
-47.68682,700,211.215134
-112.880053,597,211.936037
-79.800432,700,212.800762
-83.445979,700,213.702261
-62.153469,163,213.929459
-44.385255,700,214.78539
-58.514003,700,215.642649
-94.972508,447,216.257489
-59.436479,700,217.110357
-68.332802,220,217.389286
-53.381955,700,218.229272
-53.366841,700,219.13704
-83.162985,700,219.969476
-110.803683,539,220.607252
-60.655406,700,221.527021
-72.009508,394,221.995824
-63.462181,700,222.835677
-70.628694,329,223.23527
-58.177114,700,224.161024
-56.973255,700,224.998843
-69.625626,266,225.319164
-44.196836,700,226.233335
-51.875243,700,227.057917
-86.3048,266,227.377679
-57.510775,700,228.222509
-76.099336,700,229.131379
-61.300801,152,229.316335
-85.575274,700,230.167067
-70.608238,700,231.0004
-60.917967,700,231.911573
-53.037739,700,232.736905
-72.007022,223,233.002245
-59.843044,700,233.925338
-119.343647,621,234.6695
-60.146178,700,235.518977
-90.979295,288,235.867486
-48.625483,700,236.797539
-78.442672,700,237.629525
-56.981631,54,237.700678
-56.409193,700,238.543651
-97.439494,700,239.445454
-70.955778,174,239.660471
-61.398202,700,240.505227
-64.518113,700,241.407594
-64.850909,245,241.701233
-52.622627,700,242.547411
-64.318523,700,243.368464
-79.033226,322,243.831889
-68.214526,700,244.727399
-63.696803,700,245.563126
-102.004069,425,246.080837
-61.518002,700,247.043867
-69.156716,700,247.876609
-101.937054,457,248.413319
-53.898022,700,249.381345
-44.846716,700,250.215704
-87.625061,576,250.907194
-53.826989,700,251.83585
-64.695407,700,252.67181
-76.332156,700,253.507415
-83.1512,217,253.767935
-32.488782,700,254.682874
-42.762845,700,255.527592
-48.372367,700,256.35366
-125.51839,522,257.04496
-57.180792,700,257.898955
-54.091977,700,258.734185
-57.541224,146,258.911945
-39.97961,700,259.861318
-86.764123,700,260.788293
-51.936501,700,261.633293
-66.262625,230,261.991341
-66.073677,700,262.847127
-62.729492,700,263.699041
-64.771095,700,264.618907
-125.27178,643,265.398673
-46.971334,700,266.265455
-60.131992,700,267.281129
-69.830123,700,268.129951
-57.01193,124,268.275295
-30.767247,700,269.140256
-62.394185,191,269.370599
-40.458231,700,270.287638
-42.779192,700,271.110196
-69.635332,700,271.933763
-62.145556,700,272.830388
-57.381239,92,272.938674
-81.037325,426,273.455668
-53.726114,700,274.293898
-62.236211,700,275.19785
-143.537701,693,276.019958
-55.51074,700,276.869269
-50.064441,700,277.777424
-58.973891,700,278.603975
-106.748092,603,279.311726
-45.186482,700,280.283485
-49.327287,700,281.125747
-50.397611,700,281.965064
-61.59617,700,282.87383
-68.677109,237,283.175151
-70.916782,700,284.033834
-81.259452,700,284.959045
-56.809356,91,285.074831
-42.726085,700,285.956862
-46.485713,700,286.785157
-54.125296,700,287.685428
-50.30987,700,288.519867
-66.856612,178,288.758792
3.664407,87,288.881358
-44.405215,700,289.713326
-98.872368,389,290.258125
-84.781918,670,291.087666
-78.736278,453,291.664935
-36.161198,700,292.597886
-77.943191,700,293.426847
-73.310789,200,293.671799
-41.664223,700,294.539507
-95.728291,700,295.465863
-55.122816,50,295.550361
-56.531123,700,296.413371
-49.791341,700,297.258585
-75.522047,335,297.733625
-51.154459,700,298.577353
-59.981913,700,299.41146
-74.12576,351,299.826281
-47.326651,700,300.755648
-69.191805,700,301.602581
-62.602249,700,302.435976
-66.824533,239,302.793815
-39.100209,700,303.637987
-56.148105,700,304.477319
-74.54927,700,305.381469
-102.237532,700,306.222225
-62.148102,117,306.363203
-50.567238,700,307.215429
-77.424972,356,307.66938
-38.74082,700,308.600873
-65.061897,700,309.437517
-69.147291,700,310.305048
-49.674196,700,311.235922
-68.06774,181,311.457556
-30.806268,700,312.309407
-53.229167,700,313.234391
-53.248572,700,314.085369
-58.26233,700,314.96291
-65.243803,700,315.88834
-71.048651,700,316.715248
-89.372804,700,317.541493
-110.814429,540,318.257663
-58.220215,700,319.102297
-58.828989,700,319.93696
-65.934321,700,320.843224
-51.265888,700,321.673806
-59.469116,700,322.51349
-36.099569,700,323.419677
-63.969567,230,323.703472
-42.586803,700,324.556266
-52.459592,54,324.631183
-53.408938,700,325.478116
-61.263093,179,325.770122
-39.006488,700,326.624619
-61.327245,193,326.872485
-64.625092,700,327.733601
-64.766095,176,327.952336
-26.621725,700,328.854303
-49.291093,700,329.702232
-93.833882,603,330.430181
-42.217528,700,331.347641
-63.126054,700,332.185448
-71.091186,700,333.031126
-42.467583,700,333.954598
-30.381008,700,334.772197
-41.189754,700,335.619823
-60.36822,700,336.529488
-51.073191,700,337.357512
-44.853796,700,338.193413
-37.385165,700,339.09772
-39.507153,700,339.920201
-43.01352,700,340.738084
-24.180118,700,341.643498
-59.048621,700,342.469346
-57.519309,700,343.29838
-49.76667,700,344.195632
-26.348688,700,345.022291
-49.844005,700,345.920832
-45.117707,700,346.746594
-23.923576,700,347.57236
-47.284169,700,348.47372
-57.837114,700,349.303014
-45.816415,700,350.127293
-32.761799,700,351.036253
-50.376528,700,351.875402
-37.852236,700,352.713112
-43.617834,700,353.623817
-28.724067,700,354.45949
-34.61822,700,355.284088
-38.767777,700,356.175318
-42.950873,700,356.983468
-58.43002,700,357.797647
-34.399273,700,358.685778
-56.129474,700,359.495747
-42.296199,700,360.303962
-50.02384,700,361.18759
-43.007313,700,362.044137
-47.07011,700,362.877155
-48.601731,700,363.789626
-48.322675,700,364.614974
-36.965501,700,365.43955
-45.785722,700,366.35327
-47.685787,700,367.183314
-30.381252,700,368.016651
-48.573214,700,368.924062
-37.142133,700,369.755833
-43.49079,700,370.580765
-33.071067,700,371.487037
-42.61838,700,372.325144
-41.486242,700,373.16522
-41.257233,700,374.081176
-42.490802,700,374.913719
-37.986719,700,375.745683
-49.546381,700,376.667851
-39.98418,700,377.505027
-42.009032,700,378.403924
-68.864293,700,379.22744
-38.467082,700,380.055142
-32.774084,700,380.960104
-30.716143,700,381.793407
-35.457697,700,382.625152
-60.696686,242,382.916334
-33.332548,700,383.882599
-29.415817,700,384.714213
-35.355097,700,385.548789
-26.743155,700,386.449193
-52.480247,700,387.285059
-25.450108,700,388.134662
-48.973205,700,389.047506
-34.907492,700,389.893911
-44.925399,700,390.733557
-45.509863,700,391.6519
-40.560198,700,392.493227
-31.690777,700,393.329958
-32.314017,700,394.225752
-85.51359,612,394.946981
-39.29159,700,395.801601
-33.183438,700,396.702955
-77.207493,379,397.169796
-43.295767,700,398.024367
-43.738359,700,398.916075
-33.451551,700,399.737541
-80.959848,523,400.360032
-34.407532,700,401.283872
-49.209263,700,402.101273
-46.552176,700,402.924088
-55.733382,700,403.809029
-76.902667,700,404.622966
-50.96369,700,405.433263
-31.373141,700,406.323772
-37.196619,700,407.147722
-63.177016,700,407.969082
-41.058045,700,408.862591
-33.123616,700,409.679616
-39.695831,700,410.50075
-80.193041,700,411.401936
-52.407167,700,412.232835
-67.167439,700,413.054492
-72.385255,700,413.939095
-47.017198,700,414.74746
-68.294932,700,415.568484
-56.817783,700,416.466606
-93.903515,431,416.976244
-47.50488,700,417.817605
-81.350105,602,418.613159
-37.573979,700,419.461374
-39.125596,700,420.297477
-58.08235,700,421.187104
-58.41682,700,422.002111
-49.705524,700,422.81737
-76.881707,624,423.625502
-42.433088,700,424.469342
-54.509384,700,425.299485
-44.899865,700,426.203806
-58.881496,700,427.029941
-35.915355,700,427.859238
-43.364481,700,428.752303
-61.220534,700,429.570514
-49.155699,700,430.397434
-44.254028,700,431.305675
-44.212709,700,432.135809
-40.21811,700,432.956405
-43.614218,700,433.856
-42.885251,700,434.672166
-43.774611,700,435.497413
-37.883655,700,436.394251
-39.063104,700,437.21671
-34.253708,700,438.023859
-56.184513,700,438.909559
-33.486722,700,439.722197
-25.132688,700,440.53475
-38.465093,700,441.421686
-28.138633,700,442.226097
-38.711053,700,443.046836
-24.616797,700,443.939236
-29.586506,700,444.759603
-46.986979,700,445.576489
-37.971197,700,446.483117
-40.504109,700,447.307457
-97.996018,580,447.992349
-32.275235,700,448.918814
-37.357112,700,449.743914
-35.624322,700,450.589212
-43.446789,700,451.492381
-32.372113,700,452.31837
-48.588697,700,453.134979
-31.061267,700,454.046761
-35.762907,700,454.866758
-48.181682,700,455.749018
-48.381985,700,456.560294
-34.299332,700,457.369069
-32.572902,700,458.263728
-48.726833,700,459.092423
-28.222363,700,459.910836
-35.87394,700,460.79267
-54.629423,100,460.910124
-73.367812,560,461.581813
-28.165394,700,462.42764
-56.18373,202,462.669001
-33.225664,700,463.58115
-38.132557,700,464.406208
-41.229482,700,465.221091
-60.345337,146,465.397568
