#{"t_start": 1740626253.5460162, "env_id": "None"}
r,l,t
-50.143249,3,1.027778
8.215117,75,3.492207
-50.22137,8,3.752451
9.758631,11,4.151711
-50.206871,5,4.31239
7.828877,95,7.432379
7.42129,103,10.781816
8.407276,82,13.448291
9.488633,17,13.99811
7.648953,89,16.895679
3.759283,321,27.327581
7.586979,166,32.724198
9.59531,30,33.698388
7.979243,66,35.848342
6.471709,143,40.499765
7.461152,110,44.075632
8.861989,48,45.635952
9.354977,33,46.708124
8.953977,51,48.364008
9.239205,33,49.439468
7.655689,66,51.575614
-50.896172,46,53.083787
8.5112,64,55.199602
7.516138,61,57.180326
5.595223,180,63.023834
9.503735,23,63.771419
7.601319,109,67.307617
7.365227,124,71.580142
1.307993,424,85.348195
6.130813,161,90.568181
9.169841,37,91.763789
9.103537,52,93.448325
6.717473,117,97.263691
3.4419,353,108.727988
6.546127,183,114.656187
9.336841,25,115.472034
7.161494,107,118.953945
9.075514,52,120.643519
8.833864,77,123.143829
8.350237,107,126.627951
8.970416,53,128.351866
-50.528168,19,128.967919
-50.398284,19,129.668226
-50.868645,20,130.37216
8.906124,48,131.971502
8.048666,92,135.031842
-52.640281,175,140.731599
8.481718,55,142.555926
5.886225,166,147.960112
-50.847209,20,148.602293
-52.662938,124,152.659774
8.722496,61,154.685864
7.867089,87,157.507768
4.98651,168,159.830844
9.179344,38,159.921784
9.817899,10,159.947045
7.971394,58,160.088959
6.61637,104,160.341073
6.52671,155,160.761492
6.862226,187,161.209077
6.74895,106,161.464278
7.934744,71,161.645627
7.776151,131,161.970694
8.695229,73,162.148999
6.956499,144,162.501328
5.703631,234,163.110117
-50.56332,13,163.136741
4.868957,320,163.777851
9.899836,8,163.793933
7.013683,220,164.228788
9.361484,36,164.29925
6.693086,171,164.636796
8.853701,64,164.766962
8.48804,91,164.949393
-52.436682,58,165.062744
5.47141,213,165.496005
-50.596027,25,165.544243
8.923598,49,165.654298
5.791297,171,166.015748
7.202891,61,166.135487
6.508071,109,166.363684
8.358518,43,166.456984
9.670589,17,166.494505
8.971201,48,166.567783
-17.460542,1000,168.662218
9.556508,22,168.705975
8.782311,72,168.846083
8.954656,41,168.928964
4.038104,327,169.569046
9.046258,63,169.69076
-50.716778,21,169.731486
7.972358,97,169.929944
9.263352,24,169.975465
8.574025,48,170.071706
-50.070883,4,170.084089
8.107688,60,170.227341
9.226739,57,170.338463
9.429806,34,170.408982
6.428571,146,170.701409
7.87982,85,170.868871
6.91135,104,171.111507
-1.642558,705,172.592697
6.857817,115,172.819625
8.482663,69,172.95472
-17.968097,1000,174.913315
8.456737,52,175.014573
8.83386,49,175.113087
7.266001,151,175.511115
8.270661,90,175.686735
1.358496,311,176.29555
6.226839,134,176.556802
8.203952,105,176.764249
8.042236,86,176.933095
9.016807,44,177.023304
8.176005,38,177.102165
4.541289,357,177.814737
8.918668,39,177.891851
5.405758,223,178.33483
7.509087,62,178.456441
7.296461,141,178.734086
9.130613,51,178.838507
5.131654,214,179.263658
8.433693,96,179.458473
6.495176,95,179.761136
8.804118,30,179.823528
9.436375,29,179.882417
8.91586,73,180.029812
-54.563336,175,180.379247
7.683135,124,180.635543
9.686437,20,180.674891
9.560785,36,180.749052
8.981266,43,180.835402
7.405586,146,181.124815
7.373676,148,181.421219
7.705193,104,181.630538
9.56884,22,181.674764
7.309636,132,181.941906
8.847594,55,182.052803
6.676397,176,182.401527
8.194011,111,182.624652
9.311796,32,182.690564
9.274689,41,182.770046
7.943968,124,183.026735
-50.25238,12,183.052022
7.31421,148,183.358926
4.4153,340,184.135318
7.598958,124,184.382768
9.120001,40,184.461245
9.257737,35,184.530295
6.631649,190,184.860049
9.144331,46,184.924151
-50.90645,28,184.97921
8.680564,54,185.086962
-51.317303,32,185.145919
8.449929,88,185.328641
6.52882,198,185.710605
9.616453,17,185.745416
9.209228,40,185.827322
1.902912,358,186.541371
7.459064,129,186.789272
8.163177,66,186.917087
8.468829,55,187.027267
8.970134,59,187.139554
8.450671,75,187.290288
9.034363,39,187.366347
-51.326409,25,187.415961
7.443911,116,187.696652
8.612342,71,187.838892
8.922378,52,188.041089
4.741691,232,188.49267
9.997972,1,188.495924
9.035093,44,188.583348
8.687237,68,188.71974
8.552427,46,188.811187
7.864077,116,189.04013
4.891148,323,189.683809
7.999584,93,189.869107
9.951611,6,189.881468
7.082713,185,190.23823
7.830992,91,190.414568
8.772979,43,190.501407
1.245147,415,191.3168
2.03792,296,191.910466
7.79199,127,192.259887
9.420335,44,192.345248
9.356643,36,192.421466
6.544032,121,192.671957
8.216623,85,192.835048
9.703103,15,192.868246
3.534423,295,193.536821
8.550236,66,193.694054
8.84778,63,193.8475
8.239578,95,194.075508
8.211515,90,194.28664
-50.885843,24,194.344136
-17.431465,1000,196.711335
8.315436,86,197.015888
6.08107,178,197.465868
7.723171,87,197.682496
8.165369,79,197.872337
6.851137,149,198.248755
2.898622,292,198.964659
5.97409,190,199.398397
6.503394,274,200.045777
8.87933,49,200.16757
8.807533,56,200.300821
9.946225,5,200.315428
-50.950788,41,200.416459
7.916407,97,200.684693
8.557309,71,200.863999
0.228336,522,202.227475
9.142322,56,202.368005
9.635759,32,202.436345
9.499618,32,202.543523
9.791874,11,202.574295
9.303579,54,202.707073
8.867158,73,202.876453
8.48843,92,203.096986
8.282735,127,203.387985
7.111319,151,203.743069
7.879577,137,204.060781
9.738487,17,204.1163
8.117605,97,204.367368
9.732533,15,204.409113
9.653456,20,204.459494
9.340392,27,204.559722
8.924188,76,204.745699
9.075508,54,204.877841
7.916069,77,205.063402
7.425104,167,205.478288
7.228446,165,205.93709
-50.1226,8,205.957412
7.914305,96,206.200977
8.725376,50,206.326973
7.230194,72,206.507593
-60.594847,438,207.682029
8.129216,81,207.895891
4.606424,288,208.644847
9.998244,1,208.648015
9.717475,23,208.704646
5.966061,161,209.099682
7.990007,125,209.399633
9.294567,26,209.460178
-50.772492,10,209.483208
8.63121,52,209.626712
-51.035846,27,209.697935
9.997771,1,209.713407
7.875368,117,209.987331
8.987985,70,210.1587
9.019438,43,210.265191
-52.623027,95,210.499355
-18.519707,1000,213.025899
8.551057,85,213.232692
-50.179407,9,213.254126
-50.713324,17,213.30475
6.406566,184,213.801211
8.228594,116,214.087768
8.948421,73,214.267836
9.930926,7,214.285566
9.208449,46,214.450371
7.269865,118,214.746916
9.001096,59,214.885572
9.704563,24,214.940201
8.363766,114,215.216073
7.24368,79,215.399189
9.116692,27,215.467647
6.634139,123,215.756139
6.77482,169,216.174164
7.60557,114,216.446098
8.780355,38,216.539922
8.389904,35,216.621789
6.744578,108,216.883723
7.354407,60,217.026344
9.676161,16,217.06232
6.99444,146,217.414277
9.224238,38,217.615123
6.53562,172,218.016687
8.838623,66,218.179874
8.529291,69,218.354288
8.816275,40,218.451665
8.11274,36,218.544775
-51.901695,77,218.742481
3.603866,333,219.563995
7.75782,100,219.803188
9.322433,44,219.910524
-51.481493,38,220.012198
6.607497,169,220.436872
6.130037,241,221.040583
8.952455,50,221.163854
5.396253,231,221.732221
7.488638,93,221.956355
8.272736,66,222.113817
8.8295,69,222.284659
9.158633,58,222.427771
9.115213,38,222.528796
8.73086,68,222.784162
9.705131,22,222.843023
8.905346,82,223.049958
8.728589,40,223.143221
6.333518,199,223.633121
9.771733,15,223.673979
-53.919358,228,224.227901
8.863552,60,224.390151
-53.226769,99,224.641422
