#{"t_start": 1741145571.358329, "env_id": "None"}
r,l,t
-22.896099,1000,5.139786
-103.534446,228,5.537846
5.924454,321,6.105109
-108.084432,214,6.480208
-34.966508,1000,8.496532
6.433805,52,8.584502
1.151285,326,9.148042
2.488904,142,9.389075
5.831299,90,9.543684
-31.051785,1000,11.30977
2.865261,177,11.613255
1.914397,358,12.215366
-6.346026,1000,13.922347
-17.155821,1000,15.705094
-125.128322,730,16.976496
-25.337974,1000,18.820957
3.116709,306,19.341214
6.909759,48,19.428215
7.260945,27,19.479873
7.335371,23,19.525033
7.340643,17,19.55926
3.380415,59,19.661677
0.352702,307,20.181383
6.15834,57,20.281039
7.096554,35,20.359331
-101.824632,64,20.477315
1.145541,217,20.863736
2.823424,99,21.038097
6.043121,115,21.244058
7.110702,47,21.327488
-26.370143,1000,23.127393
5.955739,87,23.286713
-100.237753,12,23.308695
-102.91954,182,23.660739
-107.014297,328,24.24705
-3.217765,219,24.63799
4.502566,37,24.703182
3.077875,65,24.818566
0.750312,355,25.518615
-100.366993,8,25.534826
6.596654,38,25.619264
-100.752054,38,25.686377
0.571331,185,26.027348
4.409333,103,26.205313
-9.710977,1000,27.91554
-19.893034,1000,29.760337
-15.835823,615,30.818795
5.531691,67,30.941975
-100.968442,30,30.997179
6.352098,42,31.08717
4.508027,21,31.125669
4.378893,44,31.206665
5.545476,63,31.323894
-7.516883,384,31.982893
-3.569093,319,32.529011
3.412577,85,32.758686
-6.851933,1000,34.498412
-18.13602,792,35.837364
4.027633,65,35.950779
3.083739,71,36.073314
6.073147,58,36.179543
6.600153,40,36.252231
-100.152968,5,36.26256
-1.089041,377,37.038018
2.786724,135,37.280201
1.390777,127,37.542243
6.517259,38,37.610479
-7.761382,592,38.63568
2.907704,130,38.882107
2.126997,164,39.16835
2.75327,222,39.547007
-13.808501,955,41.297594
3.273771,94,41.459769
6.077714,118,41.659014
7.248732,24,41.706565
-7.201073,1000,43.398654
4.136141,130,43.621403
3.857416,49,43.788704
-102.747758,196,44.122634
4.264336,223,44.512787
3.04359,71,44.630979
-12.016897,958,46.236831
-11.415557,735,47.554039
6.74248,50,47.636011
-3.495835,585,48.627914
6.491964,39,48.730326
5.948643,124,48.943691
7.370533,11,48.965449
5.638629,116,49.159886
2.11051,120,49.3638
4.022442,215,49.728522
-101.335743,49,49.812239
4.449017,193,50.152072
-100.074682,1,50.156817
3.852283,51,50.263631
1.87796,386,51.009912
-100.923869,16,51.041849
2.757815,103,51.238111
3.672316,61,51.343981
-103.588424,116,51.548711
3.773564,107,51.750552
7.305796,20,51.785676
-1.333554,252,52.230651
-6.533316,1000,53.929173
4.598603,61,54.035671
7.118545,30,54.088949
4.08016,155,54.357924
2.789514,269,54.914127
7.123177,24,54.95651
6.921326,35,55.017153
7.074541,31,55.073137
7.356641,15,55.099765
7.200692,25,55.143621
7.249982,29,55.199322
4.408389,48,55.281121
4.919888,9,55.299282
5.619612,144,55.537994
1.876289,241,55.973648
4.663633,39,56.038824
3.04214,58,56.141494
3.34956,70,56.258986
3.412514,123,56.467292
6.699147,38,56.532279
-15.181128,1000,58.277246
3.218644,191,58.593448
-1.412395,334,59.142769
7.139281,42,59.213294
7.412047,18,59.246848
4.383038,41,59.316197
6.052597,50,59.406772
5.316097,125,59.611044
-100.354493,17,59.643273
-101.196435,48,59.741274
6.921061,52,59.843002
6.918882,26,59.887588
6.764273,60,59.994131
-1.343885,390,60.684461
4.165391,88,60.833669
7.238411,18,60.896261
-6.229582,670,62.122923
-0.836628,248,62.54091
6.816865,33,62.598209
-5.234542,551,63.517722
3.377545,61,63.621707
6.76748,29,63.676437
-3.722709,351,64.253867
5.266758,44,64.332303
4.652787,23,64.372541
5.474641,100,64.539652
-3.821535,540,65.522309
7.288354,53,65.613239
7.046598,46,65.692149
2.743477,94,65.854915
1.334374,126,66.062606
1.447733,258,66.500023
5.642293,136,66.731973
2.812378,184,67.040938
4.577837,26,67.085525
1.674862,129,67.304368
3.755064,85,67.44686
0.757963,838,68.944798
-17.70344,1000,70.650596
-102.365812,60,70.755618
6.642588,80,70.905984
3.562069,48,70.987172
-12.043124,1000,72.747517
5.883169,64,72.85452
2.700982,132,73.07844
4.698419,101,73.278082
6.392352,90,73.436743
-0.029589,119,73.650212
-19.686502,1000,75.36161
2.42034,260,75.815484
0.980574,163,76.173892
3.668058,101,76.350412
2.440446,114,76.54998
4.264362,38,76.616844
4.241469,186,76.935257
4.896865,16,76.964469
3.057527,50,77.052059
2.963974,134,77.276983
1.393803,532,78.164484
-100.783601,31,78.217053
6.47966,67,78.347477
3.400674,122,78.558548
4.539186,47,78.64019
-113.72968,413,79.342547
2.618086,195,79.784488
4.014688,123,80.00597
6.750408,37,80.071098
3.62754,64,80.181441
3.481757,99,80.387281
-7.05092,800,81.747945
7.117101,29,81.805921
-100.721898,71,81.927374
2.92992,70,82.059724
4.23003,141,82.35313
-24.623279,1000,84.178203
6.270213,55,84.27453
-101.259754,68,84.434654
2.827427,273,84.935887
6.133222,44,85.016628
5.889263,64,85.139688
-106.903399,155,85.404992
4.406694,83,85.566321
-6.825432,695,86.78556
-1.672984,228,87.265015
-9.228762,681,88.436411
6.878643,30,88.491615
2.1091,325,89.074008
5.982763,51,89.167182
1.448644,210,89.531313
6.680091,49,89.619893
-100.738573,32,89.681948
3.9334,63,89.80924
6.715019,34,89.869027
3.900134,125,90.092173
-19.767016,1000,91.90423
2.829058,176,92.208056
-10.198012,541,93.182296
6.843137,47,93.265937
-10.879259,1000,95.072092
2.912131,304,95.593725
7.115677,42,95.670887
6.810293,33,95.734578
2.671851,201,96.079793
7.023874,95,96.241877
