#{"t_start": 1742846781.1043813, "env_id": "None"}
r,l,t
-102.821822,79,1.02572
-115.073389,307,1.71968
-119.802281,634,3.043776
-105.026558,125,3.312681
-108.573184,184,3.70618
-112.733006,264,4.262445
-112.352326,178,4.645651
-132.50184,378,5.731424
-132.111695,322,6.463514
-137.229435,510,7.522452
-133.633066,524,8.61462
-123.756894,181,8.989548
-126.236345,391,9.819595
-131.189692,357,10.750555
-149.961378,498,11.79678
-130.357333,263,12.353666
-140.609266,494,13.389814
-129.902132,369,14.175038
-147.500163,508,15.432014
-117.692385,264,15.988544
-152.860275,564,17.189112
-79.749867,1000,19.358767
-104.027627,59,19.52422
-168.547861,665,20.880091
-152.753427,498,21.919681
-107.012802,240,22.453368
-142.046313,537,23.708348
-147.457758,491,24.779023
-163.935824,647,26.120039
-125.165247,304,26.764275
-114.354864,316,27.444812
-137.895602,404,28.37526
-125.59522,397,29.268764
-148.889116,592,30.508411
-160.799954,880,32.408289
-137.088666,383,33.247205
-147.714051,476,34.23878
-189.141693,831,35.972348
-182.517172,768,37.717486
-99.938683,1000,39.794578
-168.503935,609,41.255592
-104.405318,116,41.512918
-62.948003,1000,43.672131
-109.429608,151,43.989414
-166.09788,761,45.75235
-86.62916,1000,47.945668
-108.759846,131,48.214214
-75.514525,1000,50.407453
-103.820814,53,50.515838
-136.480846,530,51.67202
-77.949313,1000,53.805958
-107.533755,100,54.0058
-57.564662,1000,56.211851
-121.400771,317,56.87053
-93.232396,1000,59.074883
-101.7848,25,59.12742
-76.62002,1000,61.290758
-113.775985,133,61.565567
-84.317956,1000,63.782133
-104.207514,1000,65.883785
-94.454236,1000,68.045287
-161.020408,598,69.312628
-205.437816,928,71.25527
-150.097341,733,72.923314
-100.195507,1000,75.044135
-102.105769,45,75.141389
-114.047729,1000,77.353196
-120.993171,216,77.799795
-66.951448,1000,79.939738
-100.141831,7,79.956623
-186.167933,849,81.861428
-101.624087,1000,83.979996
-177.147628,889,85.884599
-86.763292,1000,87.982371
-101.236328,30,88.050656
-181.244556,873,89.983997
-106.338311,199,90.420801
-92.168425,1000,92.616226
-121.059652,1000,94.757783
-106.830674,83,94.92292
-104.661064,1000,97.006394
-171.351448,884,98.994866
-106.21758,1000,101.124712
-163.017157,591,102.352561
-77.72274,1000,104.653524
-114.655209,168,105.007086
-96.631217,1000,107.175095
-108.627963,85,107.353525
-68.891686,1000,109.588573
-89.663126,1000,111.731392
-134.188005,357,112.617273
-176.971045,726,114.222887
-87.98384,1000,116.38371
-106.913671,236,116.98203
-76.412238,1000,119.100084
-114.897484,288,119.742499
-205.72912,891,121.752926
-175.98375,847,123.579532
-144.061006,537,124.761049
-154.398303,594,126.120099
-142.984444,474,127.124637
-210.273824,974,129.207304
-129.934323,368,129.988427
-184.994743,925,132.020998
-153.921713,693,133.527274
-150.167684,552,134.805835
-175.396401,743,136.333738
-153.128995,511,137.432969
-137.317558,497,138.487047
-74.717363,1000,140.716503
-100.329085,5,140.728392
-83.464161,1000,142.918778
-111.665814,115,143.168254
-147.091075,648,144.666051
-144.846678,640,146.001968
-143.898226,580,147.273575
-165.145501,947,149.379021
-136.382827,469,150.378362
-186.621639,847,152.199079
-158.634877,587,153.540627
-169.72297,858,155.293761
-161.317414,708,156.815769
-191.667514,894,158.840827
-165.455465,677,160.334844
-87.292083,1000,162.532582
-105.084828,98,162.730635
-151.750236,659,164.120404
-180.962037,873,166.082813
-170.322271,894,167.956857
-160.277001,590,169.216006
-92.201598,1000,171.382007
-141.47093,521,172.4673
-151.28746,622,173.814536
-155.108515,579,175.14925
-98.131343,1000,177.263954
-109.407724,66,177.400308
-155.104426,639,178.802808
-180.430861,866,180.718805
-88.656117,1000,182.831572
-107.735102,78,183.017122
-125.951337,385,183.928511
-151.576547,599,185.186755
-151.176808,445,186.123811
-161.382866,600,187.419211
-108.848556,1000,189.595786
-122.98337,197,189.995827
-160.952286,625,191.292811
-184.557854,856,193.253057
-76.701533,1000,195.352588
-141.172452,428,196.253309
-162.702424,649,197.808483
-75.90936,1000,199.958168
-171.64649,732,201.630131
-163.421155,713,203.115475
-152.127189,618,204.414769
-120.214093,376,205.210989
-153.009931,669,206.770253
-159.383988,723,208.294801
-152.383333,534,209.407853
-140.31039,486,210.592608
-101.964632,1000,212.638654
-95.745998,1000,214.738376
-172.864028,591,216.061765
-90.381597,1000,218.159027
-120.711193,263,218.714019
-89.497506,1000,220.986111
-105.218254,63,221.112957
-150.018369,608,222.377717
-152.986465,617,223.790433
-75.74106,1000,225.888876
-163.881863,771,227.507
-172.159255,921,229.593297
-148.69682,646,230.94024
-183.713486,911,232.986744
-156.606498,770,234.568532
-75.567526,1000,236.646276
-115.279851,252,237.266233
-106.475948,121,237.575953
-181.755433,840,239.316463
-178.204581,773,240.940633
-172.846066,950,243.073386
-98.070911,1000,245.113546
-113.407068,113,245.352275
-91.460338,1000,247.622999
-134.764485,335,248.311634
-157.516642,774,249.975931
-85.823533,1000,252.236457
-146.05582,756,253.82073
-82.343075,1000,256.089791
-134.469331,363,256.853276
-90.920599,1000,258.947501
-133.118983,424,260.005754
-154.926717,680,261.448387
-167.001609,676,262.87447
-155.748568,761,264.704074
-105.386401,1000,266.807568
-117.624608,142,267.104095
-121.428252,1000,269.342459
-105.694399,50,269.445178
-156.061365,834,271.203765
-93.212549,1000,273.424446
-156.854701,658,274.807895
-174.436539,688,276.226801
-172.068204,822,278.023446
-158.01251,601,279.2945
-171.618304,626,280.580883
-92.207124,1000,282.780786
-101.128623,17,282.815634
-135.560642,498,283.844795
-126.437311,322,284.513379
-157.200439,556,285.75731
-163.199462,814,287.475105
-147.731811,674,288.849154
-115.631592,321,289.526049
-116.937802,316,290.295988
-79.999581,1000,292.436636
-102.811929,45,292.532053
-138.619936,465,293.515852
-83.885016,1000,295.727036
-118.135927,256,296.314082
-170.747002,772,297.94043
-93.553218,1000,300.137578
-149.929101,585,301.389336
-136.790378,399,302.230219
-174.85993,835,304.137083
-181.201546,789,305.834167
-211.470432,874,307.668688
-164.84529,698,309.2666
-126.587049,488,310.346063
-178.680832,921,312.246526
-154.487974,785,313.974022
-102.524109,1000,316.095243
-109.684207,98,316.295464
-196.58279,991,318.456585
-186.970415,892,320.374911
-130.156226,470,321.472739
-179.720186,767,323.089051
-183.506209,811,324.842624
-187.012748,901,326.852019
-179.714236,822,328.632466
-166.789929,770,330.381621
-94.278319,1000,332.564783
-115.514697,178,332.935564
-106.21425,1000,335.099631
-122.985059,272,335.657205
-176.291488,870,337.497265
-77.918101,1000,339.704798
-111.253229,141,339.991886
-160.381382,839,341.761278
-169.378824,717,343.277766
-171.683291,823,345.132302
-174.663338,935,347.152784
-153.589434,556,348.403729
-157.949874,643,349.729875
-94.261573,1000,351.853971
-128.156196,325,352.63495
-148.930017,540,353.757601
-169.746637,725,355.299167
-134.654274,516,356.366479
-147.780034,468,357.447817
-100.917012,15,357.496307
-116.690531,290,358.098889
-149.009736,478,359.094808
-101.296803,27,359.185278
-140.443937,451,360.136565
-134.820783,491,361.306783
-145.937084,613,362.583611
-124.149478,368,363.349939
