#{"t_start": 1740472471.0941815, "env_id": "None"}
r,l,t
36.754013,14,7.176737
-36.445352,30,19.170272
-36.714629,30,19.921032
-27.592409,30,30.689333
34.789401,12,36.225648
-55.361749,30,39.758973
-50.370595,30,40.508531
-51.16842,30,41.254583
-44.483939,30,42.015949
-37.544607,30,42.792628
-44.003902,30,43.551101
-51.672955,30,44.302516
-50.287826,30,45.109208
37.939714,12,45.431232
32.374995,17,45.871846
-33.763015,30,46.633247
-32.56925,30,47.422996
-40.884486,30,48.196219
-27.893272,30,48.996356
-38.310756,30,49.792327
-53.421957,30,50.575017
-37.700252,30,51.36753
-26.129209,30,52.149947
31.980659,14,52.528671
-37.231287,30,53.31519
-35.751288,30,54.086609
-60.609249,30,54.868794
-30.250185,30,55.660925
-30.053176,30,56.442571
-38.041368,30,57.234871
-59.334663,30,57.999177
-33.289701,30,58.754974
-31.251202,30,59.496325
-45.218119,30,60.265612
-33.884495,30,61.014169
-49.847444,30,61.767947
-33.2264,30,62.518963
-46.752617,30,63.267016
-34.171496,30,64.011883
-24.159213,30,64.759891
-45.513909,30,65.496095
-45.662454,30,66.244869
-42.025289,30,66.997989
-45.5072,30,67.779908
-44.96902,30,68.538804
41.48736,5,68.679239
-44.860238,30,69.447912
-44.587158,30,70.599729
-31.342287,30,71.371636
-56.663886,30,72.145633
-34.654935,30,72.912587
-49.347888,30,73.681288
-28.035627,30,74.452449
-50.477718,30,75.209067
-38.075732,30,75.956551
-43.080257,30,76.708351
-43.429548,30,77.463955
17.882404,19,77.948378
-41.025859,30,78.702761
-36.017013,30,79.476445
-33.231947,30,80.233834
-30.840122,30,81.001539
-48.05396,30,81.762305
-34.85228,30,82.51536
-41.456589,30,83.284136
31.489515,14,83.657976
-42.514886,30,84.422901
32.348465,19,84.905675
-45.929192,30,85.659757
-43.749242,30,86.399331
-43.888839,30,87.211735
-43.501655,30,88.02394
-35.855429,30,88.771256
39.970732,12,89.333758
-34.987855,30,90.088747
-40.914438,30,90.859939
33.427477,13,91.201323
-36.256827,30,91.948801
-49.631386,30,92.69755
-35.055039,30,93.460434
-42.457892,30,94.214158
45.624309,4,94.329633
-53.047127,30,105.334352
-50.007659,30,118.800488
-41.594005,30,132.580132
-42.207329,30,146.397843
-41.69388,30,160.105256
-35.146579,30,173.561034
-61.67114,30,187.25444
-35.114146,30,201.114676
-54.313094,30,214.838732
-25.377831,30,228.687585
-54.467253,30,242.312815
-52.660553,30,256.087082
-43.987869,30,269.772018
-42.755663,30,283.380693
-35.728318,30,297.243131
-30.67363,30,311.034464
7.323475,29,324.350515
-36.83043,30,338.33752
-31.165201,30,352.21207
-42.361586,30,365.952883
-40.463498,30,379.608662
-45.762828,30,393.499648
-37.224147,30,407.561318
-43.78121,30,421.3539
44.554603,5,423.683165
42.628339,6,426.465132
-43.456103,30,440.229397
-42.042575,30,453.982168
-28.201376,30,467.80906
-33.660407,30,481.480021
-31.179212,30,495.378824
25.795684,24,506.535559
-47.524165,30,520.171462
-45.390488,30,533.912952
-42.850066,30,547.748013
-32.526486,30,561.474345
-50.969292,30,575.457784
-37.078313,30,589.078786
-28.101163,30,602.981815
31.762372,16,610.382665
-64.911608,30,624.28924
-40.495028,30,638.226225
-37.24837,30,652.015764
45.498883,5,654.33854
-35.679769,30,668.24055
-51.402407,30,682.295692
-35.16973,30,696.237419
-35.431242,30,709.902451
-40.480213,30,723.833998
-47.903533,30,737.715808
-38.963347,30,751.832386
-41.123787,30,765.592206
35.077763,13,771.542161
-33.105778,30,785.339532
-47.652867,30,799.372003
-37.932287,30,813.166554
-35.020537,30,827.109208
-27.904311,30,840.864198
-31.47501,30,855.121161
-34.889148,30,868.986283
-45.174192,30,882.860181
-47.672777,30,896.934356
-40.65234,30,910.472101
31.16079,18,918.881285
-37.409891,30,932.652412
-35.284677,30,946.605678
37.22829,9,950.833506
-33.759965,30,964.464647
-44.921733,30,978.036909
-30.686323,30,992.039155
-32.395586,30,1005.83186
-40.130768,30,1019.697202
-47.365602,30,1033.493224
-37.196995,30,1047.186848
-41.750759,30,1060.91785
-37.893971,30,1074.807004
-35.060393,30,1088.514444
-37.732077,30,1102.345528
32.667996,13,1108.272826
26.590788,20,1117.304666
-41.36953,30,1131.16078
35.190184,12,1136.746135
-32.951338,30,1150.421551
-48.741581,30,1164.117588
-50.059918,30,1177.773511
29.0456,23,1188.394367
37.227352,9,1192.641359
-50.006109,30,1206.368245
-33.604079,30,1220.21936
-52.695507,30,1233.795262
-44.496417,30,1247.771619
39.69341,9,1251.922493
-35.861924,30,1265.894215
-47.896147,30,1279.68459
-39.445079,30,1293.635023
-41.996044,30,1307.472123
-44.099181,30,1321.114392
-33.409041,30,1334.834583
-36.910047,30,1348.737325
-33.402541,30,1362.575923
-32.72809,30,1376.535983
-50.263748,30,1390.055784
-29.461535,30,1403.786409
-45.912212,30,1417.462198
-48.916318,30,1431.22171
-43.769853,30,1444.917655
-34.680389,30,1458.948154
-51.673483,30,1472.691351
-34.01244,30,1486.684454
-36.777229,30,1500.422622
-35.872526,30,1514.134546
-44.879849,30,1527.875517
-36.55961,30,1541.851265
-35.256212,30,1556.015879
-39.833728,30,1569.807784
-28.340395,30,1583.517148
-50.624487,30,1597.546086
-59.82755,30,1611.533656
-52.121923,30,1624.905243
-54.051343,30,1638.58043
19.713047,26,1650.519805
-46.820058,30,1664.400292
-47.52415,30,1678.046109
-37.36374,30,1691.474874
-52.529892,30,1705.380508
-40.348208,30,1719.123744
-42.286837,30,1733.065129
22.146167,26,1744.999298
-41.193023,30,1758.945009
-31.393627,30,1772.83304
-47.680616,30,1786.685837
-37.441851,30,1800.418524
-39.586229,30,1814.378169
30.108167,26,1826.188645
-42.097154,30,1839.925867
-49.255345,30,1853.597248
-34.42367,30,1867.223213
-65.450517,30,1880.921977
-59.505782,30,1894.571977
