#{"t_start": 1740317076.2313848, "env_id": "None"}
r,l,t
28.980137,23,8.926901
-30.958424,30,9.564112
47.683857,3,9.642992
45.14664,6,9.782175
-41.735617,30,10.420746
43.458726,9,10.62392
-30.110547,30,11.277948
-23.423666,30,11.91719
40.553756,12,12.175611
-38.224036,30,12.811752
-28.550223,30,13.457133
44.295201,4,13.558152
-41.441479,30,14.179518
-32.662437,30,14.823202
-36.095463,30,15.459596
-27.365938,30,16.108792
-24.071876,30,16.772473
-56.241052,30,17.39817
-32.056926,30,18.032072
-35.026644,30,18.671365
-48.79233,30,19.298328
-42.109822,30,19.93918
-31.877665,30,20.571447
-28.479691,30,21.209603
-29.064337,30,21.853446
39.101612,12,22.114119
31.636789,14,22.414894
-35.484873,30,23.047911
-28.155587,30,23.708346
-20.257832,30,24.344486
-31.774722,30,25.001379
-32.807872,30,25.645773
-42.976762,30,26.298411
18.824274,16,26.656369
-28.666819,30,27.330207
-32.427115,30,27.96264
-38.649507,30,28.61915
-42.163252,30,29.269894
-38.275347,30,29.922664
30.799477,16,30.276283
-41.12316,30,30.921831
-21.16495,30,31.548154
-43.871928,30,32.234905
-23.135075,30,32.876917
-36.947508,30,33.508507
-52.444463,30,34.139038
39.455519,15,34.463037
-29.679919,30,35.097522
-37.374998,30,35.766306
-52.151672,30,36.408902
-40.141292,30,37.068159
16.403412,25,37.613537
40.881728,10,37.841172
33.109773,14,38.150892
-41.229777,30,38.795334
-55.869423,30,39.43571
33.433151,17,39.808956
-26.555222,30,40.448907
37.922568,14,40.756873
27.63406,27,41.332788
-36.049895,30,42.005774
-24.955884,30,42.683244
-33.78478,30,43.484925
-39.057179,30,44.285358
-38.242655,30,45.096544
-27.711538,30,45.741737
-46.880136,30,46.380619
-37.601406,30,47.015378
-43.8387,30,47.644584
27.190959,28,48.229625
-58.00156,30,48.842041
-40.610157,30,49.459308
45.624339,4,49.556339
-43.263122,30,50.193615
45.947045,4,50.291869
47.657471,2,50.349228
-37.602632,30,50.97224
38.276767,6,51.118487
40.351992,13,51.397181
42.372309,12,51.660152
-46.532023,30,52.299371
36.711465,13,52.591475
19.320728,20,53.271
35.263367,16,53.620309
-51.22528,30,54.242412
-33.703217,30,54.879418
33.441572,15,55.212599
-36.483997,30,55.881407
-34.339822,30,56.52002
-23.245316,30,57.181539
-31.103484,30,57.811229
-24.103426,30,58.485337
29.893351,30,59.119035
-24.828019,30,59.776603
-37.86758,30,60.41573
-46.810135,30,61.069875
46.837268,5,61.187872
38.900378,9,61.390871
-33.576242,30,62.024004
-35.971021,30,62.655207
-35.139941,30,63.317127
-45.150877,30,63.942899
37.820774,15,64.308731
-47.78613,30,64.941159
23.657537,24,65.491672
36.022377,16,65.839171
47.101012,2,65.8973
-33.275173,30,66.534189
-51.065542,30,67.165877
40.497544,12,67.456596
34.968839,16,67.801844
35.711963,13,68.084701
-21.754887,30,68.725901
23.679793,27,69.291674
-39.274605,30,69.918654
-32.877193,30,70.563808
-44.625978,30,71.207488
-27.409446,30,71.849635
21.237415,18,72.252116
26.855139,27,72.811751
19.762533,28,73.401998
-29.476458,30,74.037861
-44.882071,30,74.675639
-30.37627,30,75.311927
-30.472014,30,75.950585
20.730884,17,76.316909
-43.66546,30,76.942337
38.711739,17,77.31017
46.559295,4,77.407307
-47.746568,30,78.100344
-32.446273,30,78.741232
-26.693693,30,79.373631
-25.940398,30,80.005465
-30.696826,30,80.641277
-39.049909,30,81.26475
29.919161,24,81.770077
-32.214631,30,82.399032
-35.058287,30,83.03305
-38.949881,30,83.661857
-33.673131,30,84.30664
-46.058861,30,84.947603
24.309878,19,85.354638
-43.170307,30,85.989372
-36.516354,30,86.624497
37.137252,16,86.994156
-56.037544,30,87.654651
-41.459208,30,88.288982
-36.189258,30,88.92383
19.222545,28,89.533171
-30.910476,30,90.16325
-24.145503,30,90.820201
-29.672407,30,91.456325
-30.961844,30,92.113119
39.786499,13,92.395835
28.00937,24,92.902878
-31.421111,30,93.539446
-41.657102,30,94.175782
-34.677623,30,94.81048
-47.522577,30,95.448792
-26.227887,30,96.081978
32.8845,14,96.386491
-43.758225,30,97.074881
-50.678778,30,97.790823
44.33968,6,97.93229
38.961183,10,98.161355
-38.213062,30,98.806887
42.275663,6,98.96056
-32.366308,30,99.604199
-46.8045,30,100.249186
43.605755,7,100.407274
-54.317782,30,101.032518
-49.269795,30,101.709714
22.25275,27,102.289292
-33.690169,30,102.920161
46.392685,4,103.019093
26.763921,20,103.494714
-28.832631,30,104.139382
-23.942918,30,104.788193
39.988483,12,105.055307
-29.655879,30,105.702439
-39.949723,30,106.350391
19.241372,27,106.929544
23.568645,20,107.35916
33.109974,12,107.625054
34.96189,21,108.080081
-31.450332,30,108.726314
36.984566,17,109.102287
45.085297,4,109.199963
33.718584,19,109.601444
44.59197,8,109.787945
-35.263817,30,110.408519
35.853213,17,110.803962
-26.130559,30,111.437682
-33.062303,30,112.110492
44.962046,6,112.252665
-38.446074,30,112.894894
19.64656,23,113.395488
-32.239946,30,114.024659
-47.91002,30,114.665918
28.887902,25,115.196672
-48.367828,30,115.861231
-22.884932,30,116.503608
-30.521736,30,117.1449
-24.155884,30,117.78655
-36.780385,30,118.430582
47.672088,2,118.488769
-27.067275,30,119.131735
24.286172,20,119.560326
