#{"t_start": 1737469967.5592072, "env_id": "None"}
r,l,t
-342.274195,500,7782.566525
-325.894265,36,7786.275064
-375.867828,500,7832.747476
-311.37612,500,7884.852551
-270.139869,500,7937.113667
-250.282994,500,7989.315051
-218.582061,500,8040.043097
488.124534,290,8069.224597
-377.104727,500,8118.901103
-428.188901,500,8168.252039
-358.884115,500,8215.832264
-234.27606,500,8261.879837
638.107536,86,8270.370718
-339.517602,500,8319.893711
655.818778,59,8326.084777
609.846544,122,8337.999776
-408.622883,500,8382.289119
-322.618893,500,8429.641788
-380.65676,500,8475.98427
-405.466839,500,8523.739025
-271.864629,500,8571.138849
-246.259325,500,8618.432346
-274.65357,500,8664.917989
-560.283836,431,8705.767951
-394.403356,141,8719.147702
-320.54684,500,8768.665327
-277.73681,500,8815.884892
-284.795015,500,8863.469042
-283.876862,500,8911.641681
-277.660674,500,8960.644567
-285.290944,500,9009.555636
-239.664958,500,9058.471578
-280.230129,500,9105.662107
-282.044973,500,9151.871149
-190.375814,500,9196.85526
-313.023808,34,9200.106277
-175.639554,500,9243.284778
-283.921378,500,9292.697436
-384.579539,125,9304.873054
-477.875209,370,9336.84815
-296.135039,500,9385.408574
-305.781788,17,9387.116476
-304.986379,15,9388.670789
-305.870374,17,9390.403598
-306.058866,17,9392.146829
-313.012574,29,9395.141374
-305.670975,16,9396.780049
-318.95374,37,9400.543014
-315.36279,30,9403.640551
-305.626366,16,9405.310848
-305.90391,17,9407.031029
-306.21767,18,9408.879558
-315.296569,33,9412.290927
-306.043396,18,9414.118735
-306.475943,20,9416.197415
-305.766015,17,9417.970501
-305.855181,19,9419.891468
-305.469648,16,9421.530313
-306.190186,18,9423.3565
-329.345196,52,9428.493533
-307.466588,25,9431.009904
-306.405818,20,9433.023447
-305.977363,17,9434.730565
-308.692303,26,9437.257282
-323.394674,74,9444.526055
-414.338027,183,9459.723368
-309.779634,29,9462.541312
-312.079,45,9466.662732
-516.452213,442,9509.765042
-313.522188,50,9514.343358
-304.074901,500,9563.189333
-407.22057,500,9613.479645
-317.644451,500,9661.3225
-419.879863,500,9707.303962
-421.754788,500,9749.797869
-311.197309,39,9753.781634
-555.030586,345,9783.554281
-364.75179,107,9793.920557
-337.590531,500,9838.839132
-409.911023,500,9887.478558
-386.658969,144,9901.33484
-374.220036,500,9949.05573
-306.23226,500,9996.262396
-239.216956,500,10041.852972
-230.244641,500,10086.988142
-210.568052,500,10132.476357
