#{"t_start": 1740454478.9631565, "env_id": "None"}
r,l,t
-33.439587,30,31.986275
-37.331906,30,45.879288
-30.865399,30,59.165934
-40.479857,30,59.958704
-41.506146,30,60.721542
-23.805061,30,61.467989
-104.624647,4,61.579176
-107.461949,3,61.654154
-36.569671,30,62.411833
-45.936837,30,63.158688
-106.34034,3,63.230779
40.641035,10,63.532034
47.590035,2,63.600267
46.759901,5,63.736131
-107.871116,3,63.810632
45.958179,4,63.925643
46.374566,4,64.044219
-22.206279,30,64.786218
-29.61187,30,65.538882
35.876,14,65.900333
-35.751588,30,66.639016
43.039024,8,66.845702
22.673382,26,67.493026
-38.964059,30,68.236866
-27.684877,30,68.982458
31.086243,20,69.489302
45.477475,4,69.60347
44.361339,6,69.770731
46.566088,5,69.908251
-105.992185,3,69.981965
34.817926,12,70.297248
-34.440995,30,71.039169
-37.251849,30,71.816509
-29.229144,30,72.566111
-106.293343,4,72.67345
-37.066853,30,73.442721
-107.198398,3,73.526594
-106.514487,3,73.607806
-22.136344,30,74.357456
-107.795067,4,74.502862
-37.855167,30,75.250964
41.75335,6,75.417643
-107.021058,3,75.494931
45.208289,6,75.66325
-19.640729,30,82.758935
-31.429142,30,99.733429
43.170283,7,99.921574
44.265365,6,100.084771
38.290062,14,100.466669
-107.161384,5,100.598928
36.023966,12,100.911161
48.353883,2,100.981541
35.193505,14,101.361706
43.67541,6,101.526686
-107.207428,3,101.598916
-32.709919,30,102.346019
-114.481854,16,102.75113
42.884342,10,103.012985
-18.887364,30,103.778325
-106.571811,3,103.850898
33.779575,14,104.212249
21.694934,25,104.839762
44.219703,10,105.096235
-108.191788,5,105.218753
44.283901,6,105.381733
45.3754,6,105.543517
44.398609,6,105.706052
-107.437209,3,105.777584
-39.137379,30,106.519778
43.283724,8,106.726803
44.683243,6,106.888118
46.306346,4,107.00368
39.48376,14,107.36543
-106.093145,3,107.458921
46.438072,4,107.571547
-107.978832,4,107.667393
46.425309,5,107.809963
34.629809,18,108.263075
-110.456155,6,108.422461
-118.648209,12,108.717879
44.809086,4,108.834176
-108.580872,3,108.908004
40.907817,12,109.217267
43.138243,11,109.493029
41.86848,7,109.677726
46.793066,4,109.793424
-106.786845,3,109.867962
42.94958,8,110.076638
44.753357,7,110.262202
45.055308,6,110.42555
27.653343,22,110.980023
49.926349,1,111.02258
38.7167,12,111.332053
38.953724,14,111.687224
45.26067,7,111.873411
42.612596,6,112.037318
42.074348,8,112.243116
-44.330952,30,112.988548
-34.808682,30,113.737648
15.851324,28,114.442085
44.751859,6,114.624738
-33.563599,30,115.368571
36.257581,16,115.774632
21.894261,24,116.362948
40.213026,10,116.616516
39.135214,10,116.874563
44.501025,6,117.037706
-120.753081,18,117.485397
44.936886,8,117.713764
45.384419,4,117.831759
-35.650209,30,118.572968
-26.441877,30,119.309105
-29.377806,30,120.052472
-37.093911,30,120.789348
-38.718346,30,121.522613
36.746663,12,121.824074
-43.52143,30,122.57475
-107.454621,3,122.670494
-109.381001,6,122.812816
-31.470364,30,123.568797
37.560564,12,123.919098
-107.797136,3,123.993674
-107.806947,4,124.088883
42.735384,10,124.349634
23.932363,27,125.031877
-107.187028,3,125.106392
36.57126,13,125.443197
47.795736,3,125.533772
-106.790764,4,125.629291
-106.427054,3,125.726216
42.643179,7,125.911082
46.239488,4,126.023941
44.224665,8,126.2343
-107.083537,5,126.356918
-42.819021,30,127.136922
34.257456,20,127.637644
37.272146,10,127.938271
42.919678,8,128.145832
-40.683727,30,128.906098
45.071158,4,129.02491
-28.567999,30,129.774764
45.693696,7,129.975601
-107.70111,3,130.049417
41.150096,10,130.304787
-109.012314,6,130.454
43.233723,6,130.618965
39.702663,9,130.852192
-36.89942,30,131.607279
-30.719754,30,132.594919
45.407826,6,132.755932
46.448916,4,132.869237
-29.374442,30,133.624014
-130.397989,26,134.267183
-108.877349,5,134.387226
34.276763,19,134.862632
44.546939,6,135.030161
-106.350304,3,135.103752
-17.562049,30,135.842688
43.21193,8,136.053511
45.678691,6,136.219318
45.237792,4,136.331466
42.459993,8,136.544699
45.936715,4,136.658007
-20.565264,30,137.41279
43.493581,8,137.62626
44.087606,7,137.810663
46.559446,4,137.926805
-107.352334,3,138.000358
-33.355996,30,138.735185
43.019543,8,138.944065
46.562083,4,139.058764
-39.000802,30,139.815921
43.60791,6,140.011269
35.743809,12,140.321831
-38.929856,30,141.070756
-107.864009,4,141.165554
40.747541,9,141.399811
43.019792,6,141.566379
49.859038,1,141.608676
-107.174157,3,141.682214
44.340703,6,141.847489
44.860532,8,142.097305
45.364795,4,142.21084
-26.732809,30,142.957245
38.532169,12,143.259982
38.058269,12,143.571029
45.978688,6,143.736758
43.84418,8,143.942274
45.860692,6,144.103737
43.516567,6,144.267264
40.005265,10,144.52755
43.625576,8,144.741241
-107.379309,3,144.816423
41.967665,10,145.082198
-106.413159,3,145.154471
-32.646898,30,145.898988
-35.91046,30,146.669848
43.526717,4,146.789983
43.101586,10,147.045211
-38.636687,30,147.810757
-26.719938,30,148.5509
-112.138888,9,148.771184
47.181735,4,148.885679
-109.443201,5,149.006826
-26.565935,30,149.750247
46.316144,4,149.869993
43.964668,8,150.076648
-106.652746,3,150.15
45.561103,6,150.31257
-108.537571,5,150.437865
-111.146712,6,150.579063
44.361696,8,150.78866
-49.640143,30,151.547949
45.7893,6,151.711114
39.33019,8,151.928342
-108.827241,5,152.051661
43.568182,6,152.23315
-103.859454,4,152.340101
42.347407,8,152.549618
38.062137,11,152.83017
-108.161577,6,152.978918
-47.981851,30,153.733138
45.926259,4,153.846039
46.029708,4,153.958937
-105.505663,3,154.033406
41.643225,10,154.324719
-39.117034,30,155.067611
-38.8984,30,155.823899
42.274379,8,156.034838
-110.087268,6,156.213907
39.476506,8,156.427847
45.09679,6,156.589983
-52.88505,30,157.34622
49.921894,1,157.389753
48.190168,2,157.458871
-107.760195,3,157.531828
-108.05013,3,157.605225
44.994116,8,157.81716
-142.493748,30,158.576169
36.59632,14,158.939871
-111.601916,5,159.080325
39.328432,12,159.427644
-32.758102,30,160.190621
36.235088,14,160.550843
-34.737611,30,161.292453
48.137183,3,161.383676
42.887078,9,161.617562
-32.352214,30,162.364943
-107.107468,3,162.438304
-105.988136,3,162.511421
-107.383007,3,162.584037
45.781368,4,162.703438
35.694463,20,163.200003
28.274928,29,163.91328
40.211979,10,164.168291
-19.814363,30,164.920298
43.885457,8,165.13005
-109.316088,4,165.223174
-38.89858,30,165.958885
38.305081,21,166.479523
-38.934479,30,167.24001
43.250608,6,167.427346
41.347273,10,167.684664
45.083156,6,167.848374
36.061381,14,168.203186
39.798443,10,168.460682
-107.265156,3,168.535299
45.464259,6,168.696951
45.236579,4,168.812413
45.465706,4,168.927715
-33.69161,30,169.67169
49.750116,1,169.714822
-31.570066,30,170.457231
-108.419144,6,170.600178
45.447492,6,170.760048
-108.210586,4,170.851323
-33.675111,30,171.584691
40.969245,11,171.860319
47.071208,4,171.972947
-107.518764,3,172.044218
44.382622,8,172.254716
-36.670189,30,173.009561
42.542717,11,173.284114
-106.392125,3,173.357697
45.232214,6,173.56275
44.750379,4,173.681104
44.388774,6,173.844275
41.186431,14,174.201882
28.040291,18,174.657153
-30.176074,30,175.395397
46.159335,4,175.553198
-31.374638,30,176.307869
-106.444351,3,176.38264
-106.702981,3,176.456764
38.953906,15,176.864441
