#{"t_start": 1740153665.1714282, "env_id": "None"}
r,l,t
80.693956,83,2.587718
-22.246105,100,5.022975
-31.004521,100,7.350842
98.583463,10,7.576788
-21.546712,100,9.650384
-19.477509,100,11.710025
99.365754,2,11.769299
98.659549,6,11.912115
89.079829,55,13.057998
-25.946577,100,15.157864
98.939517,6,15.300321
82.905661,77,16.939942
-29.604128,100,19.061782
-33.236212,100,21.17549
96.741468,16,21.533184
93.794157,26,22.087722
89.218287,32,22.773854
96.014327,23,23.278297
95.282846,28,23.884628
95.208912,27,24.505528
-13.318252,100,26.593101
-20.878886,100,28.693744
95.441705,30,29.329276
95.99658,19,29.738271
96.064196,16,30.133792
-23.695963,100,32.217574
87.806975,47,33.206293
90.794472,35,33.946368
-26.1698,100,36.043467
-21.025429,100,38.136091
94.127282,20,38.571182
-19.30347,100,40.655208
96.616889,18,41.047837
87.851002,80,42.719633
92.465952,24,43.231094
-26.424346,100,45.564867
-27.188439,100,47.678023
-18.456216,100,49.796437
97.699642,14,50.149165
94.327792,32,50.835222
96.715183,13,51.177984
91.715885,34,51.909863
93.90326,19,52.332299
97.347661,17,52.704809
99.052146,6,52.847259
96.707843,17,53.223624
96.349006,22,53.691701
96.36936,18,54.085633
95.360565,21,54.525573
-25.36419,100,56.602931
88.355429,78,58.250674
97.393755,14,58.559935
-22.53015,100,60.644177
-25.57517,100,62.744752
92.066404,40,63.587105
90.49224,59,64.883127
-31.140775,100,66.977639
-23.535044,100,69.015693
93.262179,32,69.692645
98.534089,7,69.85057
94.621624,30,70.490295
96.568641,13,70.774088
-20.930738,100,72.910182
92.587788,32,73.594816
89.623351,44,74.525699
-28.374511,100,76.642624
-22.115464,100,78.731145
99.363041,5,78.850856
-26.463327,100,80.939666
93.87739,24,81.458419
91.924616,26,82.019972
98.840566,6,82.16229
-29.243755,100,84.252772
-29.190042,100,86.343422
95.321631,17,86.715836
89.946414,46,87.690648
93.228557,32,88.448996
98.902705,8,88.634063
97.207696,11,88.874225
-22.627109,100,90.953858
91.589187,30,91.596099
88.135727,61,92.882445
86.984099,49,93.904905
86.726095,59,95.169337
-24.709308,100,97.234735
-16.405272,100,99.313321
-12.657614,100,101.404986
99.420704,2,101.464607
-30.621949,100,103.566775
99.170708,5,103.729826
93.347166,23,104.226864
97.63176,9,104.431233
-31.044565,100,106.537539
-22.495678,100,108.647349
94.94764,26,109.208172
84.760973,92,111.15775
85.58671,68,112.597671
90.408147,55,113.757889
-35.589991,100,115.872384
97.611699,15,116.207634
95.789323,16,116.558872
88.174175,59,117.829716
87.730744,46,118.814638
84.799566,48,119.884875
-23.179952,100,121.998027
-26.961977,100,124.113885
-17.773528,100,126.228217
96.670158,22,126.702924
92.425213,35,127.459373
95.029369,28,128.052771
96.13024,16,128.403455
94.332465,28,128.999396
-22.447901,100,131.08789
99.148586,3,131.165929
