#{"t_start": 1739512053.8699365, "env_id": "None"}
r,l,t
299.392446,2,1.574505
-204.91959,4,2.718648
-201.401523,1,2.754378
-201.324923,1,2.782496
-200.887792,1,2.814079
-201.170136,1,2.846427
-200.790472,1,2.879248
-201.637907,1,2.911234
-201.047817,1,2.942733
-200.935982,1,2.977213
-201.207247,1,3.011856
-200.930476,1,3.044627
-201.02751,1,3.077887
-200.737109,1,3.111473
-201.449599,1,3.144201
-200.93008,1,3.177253
-200.814407,1,3.208562
-201.399417,1,3.245179
-200.896486,1,3.278851
-200.90947,1,3.313369
-201.218338,1,3.34439
-201.032411,1,3.374349
-201.236238,1,3.40463
-201.310852,1,3.437111
-201.296234,1,3.468455
-201.186105,1,3.500768
-200.934371,1,3.535409
-200.967876,1,3.568948
-200.899227,1,3.601089
-200.911079,1,3.633078
-201.606714,1,3.66465
-200.973328,1,3.696495
-200.783662,1,3.728643
-200.992676,1,3.760285
-200.940342,1,3.79733
-200.962397,1,3.829039
-200.780481,1,3.859669
-201.050228,1,3.892278
-201.048118,1,3.923188
-201.206397,1,3.957031
-200.870642,1,3.988018
-200.842992,1,4.021195
-201.007373,1,4.056893
-201.087875,1,4.099637
-201.139287,1,4.130678
-200.84811,1,4.163874
-201.454887,1,4.196284
-201.612492,1,4.226562
-201.000867,1,4.257391
-201.513987,1,4.288211
-200.957273,1,4.321209
-200.87811,1,4.353115
-201.037822,1,4.388512
-525.813654,580,16.180358
-200.602571,1,16.18359
-201.263798,1,16.187694
-200.558204,1,16.191029
-201.062345,1,16.194351
-200.845205,1,16.197493
-200.926114,1,16.200494
-200.982873,1,16.204046
-200.478621,1,16.207964
-201.265838,1,16.211059
-200.588676,1,16.214009
-201.087452,1,16.216911
-200.818747,1,16.220527
-201.151565,1,16.223454
-201.389169,1,16.2263
-200.874935,1,16.229101
-200.729005,1,16.231895
-200.703131,1,16.23491
-200.518168,1,16.238367
-200.951228,1,16.241347
-200.63225,1,16.244273
-200.48887,1,16.24716
-200.595842,1,16.249949
-201.01737,1,16.254339
-200.387997,1,16.257653
-200.666395,1,16.260929
-200.913611,1,16.26383
-201.048541,1,16.266647
-200.747603,1,16.270408
-200.81561,1,16.273298
-201.034337,1,16.276113
-200.805011,1,16.279598
-200.84307,1,16.282814
-200.953848,1,16.285787
-201.316207,1,16.288883
-201.084449,1,16.291752
-200.949199,1,16.294563
-200.565258,1,16.297368
-200.991173,1,16.300333
-200.673065,1,16.303815
-200.430483,1,16.306724
-200.888534,1,16.309584
-201.269655,1,16.31394
-200.998444,1,16.317029
-200.722886,1,16.320454
-200.834603,1,16.323394
-200.759188,1,16.326179
-201.48306,1,16.329026
-200.946135,1,16.331875
-200.90092,1,16.335545
-200.88425,1,16.338765
-200.823087,1,16.341728
-201.147861,1,16.344605
-200.932895,1,16.347433
-200.879132,1,16.350209
-200.81409,1,16.353644
-200.791467,1,16.356566
-201.266839,1,16.359371
-200.999344,1,16.362218
-201.275488,1,16.36505
-201.1033,1,16.367843
-201.635565,1,16.37095
-201.490903,1,16.374045
-201.272381,1,16.376889
-201.46682,1,16.379702
-201.009609,1,16.382557
-201.129891,1,16.385397
-200.675756,1,16.388331
-200.934709,1,16.391119
-200.669021,1,16.393898
-200.85697,1,16.396691
-201.13094,1,16.399642
-200.781874,1,16.402644
-201.166606,1,16.405544
-200.960728,1,16.408346
-201.049121,1,16.41124
-201.109498,1,16.414009
-200.864132,1,16.416789
-201.46507,1,16.41988
-201.585893,1,16.422795
-201.516798,1,16.425586
-201.619052,1,16.428373
-201.039749,1,16.431147
-200.733311,1,16.43391
-200.883916,1,16.437337
-201.490132,1,16.440347
-200.729342,1,16.443183
-201.58449,1,16.446002
-200.982615,1,16.448848
-200.812522,1,16.451634
-200.86464,1,16.454565
-201.001284,1,16.457391
