#{"t_start": 1739201290.223494, "env_id": "None"}
r,l,t
-693.005562,886,17.879951
-1217.988279,1000,33.541811
-303.656248,585,43.018168
-1379.19268,1000,58.356669
243.292901,129,60.43209
-1457.260171,1000,76.110301
-1662.869015,1000,91.740278
-1794.545087,1000,107.295926
-1237.528208,1000,122.940761
197.955785,156,125.410594
-1524.737599,1000,141.190353
-1519.846282,1000,156.935972
-1486.576767,1000,172.768698
-437.63511,690,183.765357
-1791.396913,1000,199.598863
-1154.94109,934,214.145927
-1132.745595,1000,229.655354
107.636682,294,234.37522
-667.145278,855,247.500048
-1619.248666,1000,262.971786
-1562.023091,1000,278.504762
-1630.87854,1000,294.031162
71.466937,263,298.134783
-1778.936163,1000,313.825797
285.565263,83,315.169899
-173.14389,530,323.663806
-1139.447509,1000,339.676863
-1565.897076,1000,355.41183
399.903416,1,355.442302
-1544.547387,1000,371.334745
-1394.463311,1000,387.232162
-1241.977007,1000,402.984832
-1554.376934,1000,418.89022
-1612.276034,1000,434.766772
380.700946,35,435.3478
-1172.175654,1000,451.0167
-160.257035,537,459.523037
-1318.401577,1000,475.22762
-973.30987,1000,490.884736
-1274.831375,1000,506.770207
-1358.927287,1000,522.436566
-1420.319735,1000,538.304778
-1324.289488,1000,554.227483
-1069.957188,1000,569.932235
-1344.09221,1000,585.649315
17.254676,356,591.401318
-599.144396,930,606.028066
-458.432565,783,618.650806
-628.487924,874,632.718798
142.312361,203,635.888458
-1384.281463,1000,651.534885
-1049.423938,1000,667.358953
-1441.168666,1000,683.278691
-1040.870294,1000,699.150138
-1260.790941,1000,715.296387
25.511723,286,719.916629
228.211962,205,723.30683
-1266.752728,1000,739.361423
-1187.407974,1000,755.583103
-1532.527782,1000,771.643436
-448.446527,843,785.267118
-1097.778594,1000,801.411232
-1270.092662,1000,817.368305
-1137.900952,1000,833.356079
-557.851806,655,843.978114
-1311.540046,1000,859.932802
-1218.211047,1000,875.864351
-1120.635481,1000,891.818413
-160.42864,524,900.207533
-1227.650503,1000,916.336981
-1299.670959,1000,932.423401
-1176.72812,1000,948.504818
-1229.334594,1000,964.620703
-1186.20365,1000,980.609284
-1049.664613,1000,996.531952
-1558.075396,1000,1012.584509
-1038.903946,1000,1028.656237
-1088.066961,1000,1044.863284
-311.44171,676,1055.789909
-1031.696048,1000,1071.816217
-1327.871825,1000,1088.114848
-1033.801998,1000,1104.326654
-960.927761,1000,1120.442341
-1076.896277,1000,1136.619886
219.025981,166,1139.331798
-265.799473,704,1150.836044
-98.493649,425,1157.697197
-1197.722179,1000,1173.680817
159.9286,207,1176.997944
-1157.2398,1000,1193.119333
-1013.704146,1000,1209.301258
167.189075,265,1213.597132
-50.93208,360,1219.407758
